person_id,SAMPN,PERNO,STAZ,WTAZ,PER_WEIGHT,STUDE,STUDE,STUDE,SCHOL,SCHOL,SCHOL,SCHOL,SCHOL,SCHOL,SCHOL,SCHOL,SCHOL,EMPLY,EMPLY,EMPLY,EMPLY,AGE,PER_GENDER,PER_GENDER,EMPLY_LOC_TYPE,EMPLY_LOC_TYPE,EMPLY_LOC_TYPE,EMPLY_LOC_TYPE
9383,4303,8,-9,4,311.2101572915834,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,36,1,1,1,1,1,1
9384,4304,1,-9,341,255.86708204836165,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,24,1,1,1,1,1,1
9385,4304,2,-9,1,393.437626891664,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,23,1,1,1,1,1,1
9386,4304,3,-9,341,303.4063120212897,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,26,1,1,1,1,1,1
9387,4304,4,-9,341,303.4063120212897,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,25,1,1,1,1,1,1
9388,4311,1,-9,505,191.23705025114432,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,33,1,1,1,1,1,1
9389,4311,2,-9,-9,1.0,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,29,2,2,0,0,0,0
9390,4311,3,-9,-9,1.0,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,2,1,1,0,0,0,0
9391,4311,4,-9,-9,1.0,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,4,1,1,0,0,0,0
9392,4312,1,-9,168,42.75724005457478,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,34,1,1,1,1,1,1
9393,4312,2,-9,168,42.75724005457478,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,28,1,1,1,1,1,1
9394,4312,3,-9,168,42.75724005457478,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,29,1,1,1,1,1,1
9395,4312,4,-9,168,42.75724005457478,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,27,1,1,1,1,1,1
9396,4312,5,-9,168,36.05782020921741,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,23,1,1,1,1,1,1
9397,4314,1,-9,167,42.75724005457478,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,28,1,1,1,1,1,1
9398,4314,2,-9,167,42.75724005457478,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,31,1,1,1,1,1,1
9399,4314,3,-9,167,42.75724005457478,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,34,1,1,1,1,1,1
9400,4314,4,-9,-9,1.0,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,22,1,1,2,2,2,2
9401,4314,5,-9,167,42.75724005457478,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,25,1,1,1,1,1,1
9402,4314,6,-9,167,42.75724005457478,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,28,1,1,1,1,1,1
9403,4314,7,-9,167,42.75724005457478,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,32,1,1,1,1,1,1
9404,4314,8,-9,-9,1.0,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,26,1,1,2,2,2,2
9405,4314,9,-9,167,42.75724005457478,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,38,1,1,1,1,1,1
9406,4316,1,-9,148,109.76151783331068,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,30,1,1,1,1,1,1
9407,4316,2,-9,-9,1.0,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,30,2,2,0,0,0,0
9408,4316,3,292,-9,83.93624877251362,1,1,1,3,3,3,3,3,3,3,3,3,4,4,4,4,6,1,1,0,0,0,0
9409,4317,1,-9,41004,75.06808688034808,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,55,1,1,1,1,1,1
9410,4317,2,-9,-9,116.79118990683658,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,43,2,2,0,0,0,0
9411,4317,3,-9,250,116.79118990683658,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,40,2,2,1,1,1,1
9412,4317,4,-9,183,119.74138612599404,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,25,1,1,1,1,1,1
9413,4317,5,-9,183,244.03403567826496,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,24,1,1,1,1,1,1
9414,4317,6,101403,-9,27.702418495266325,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,18,1,1,0,0,0,0
9415,4317,7,-9,41004,244.03403567826496,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,20,1,1,1,1,1,1
9416,4317,8,-9,252,244.03403567826496,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,20,1,1,1,1,1,1
9417,4317,9,-9,478,340.6272163902461,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,19,2,2,1,1,1,1
9418,4317,10,0,-9,31.664215280634835,2,2,2,7,7,7,7,7,7,7,7,7,4,4,4,4,21,2,2,0,0,0,0
9419,4317,11,1,-9,106.70909210524827,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,16,1,1,0,0,0,0
9420,4321,1,-9,-9,1.0,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,28,2,2,0,0,0,0
9421,4321,2,-9,73,185.7696167780285,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,37,1,1,1,1,1,1
9422,4321,3,-9,-9,1.0,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,1,2,2,0,0,0,0
9423,4323,1,-9,-9,1.0,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,31,2,2,0,0,0,0
9424,4323,2,-9,230,249.5431972192059,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,34,1,1,1,1,1,1
9425,4323,3,364,-9,83.93624877251362,1,1,1,3,3,3,3,3,3,3,3,3,4,4,4,4,7,1,1,0,0,0,0
9426,4324,1,-9,190,249.5431972192059,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,33,1,1,1,1,1,1
9427,4324,2,-9,464,89.5432962869766,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,25,2,2,1,1,1,1
9428,4324,3,-9,-9,1.0,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,3,2,2,0,0,0,0
9429,4325,1,-9,145,288.5289962818868,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,43,1,1,3,3,3,3
9430,4325,2,-9,-9,141.31299331457157,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,41,2,2,0,0,0,0
9431,4325,3,295,-9,78.61614670959071,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,17,1,1,0,0,0,0
9432,4325,4,295,-9,83.93624877251362,1,1,1,3,3,3,3,3,3,3,3,3,4,4,4,4,8,1,1,0,0,0,0
9433,4325,5,295,-9,36.101440601681446,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,14,2,2,0,0,0,0
9434,4356,1,-9,-9,75.06808688034808,3,3,3,0,0,0,0,0,0,0,0,0,3,3,3,3,56,1,1,2,2,2,2
9435,4356,2,281,-9,31.664215280634835,2,2,2,7,7,7,7,7,7,7,7,7,4,4,4,4,20,2,2,0,0,0,0
9436,4356,3,-9,-9,101.01896459016082,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,50,2,2,0,0,0,0
9437,4356,4,337,-9,10.856740748087432,2,2,2,8,8,8,8,8,8,8,8,8,4,4,4,4,25,2,2,0,0,0,0
9438,4356,5,-9,262,119.74138612599404,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,30,1,1,3,3,3,3
9439,4358,1,-9,313,440.58186301946,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,39,1,1,3,3,3,3
9440,4358,2,-9,-9,336.17452103537465,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,30,2,2,0,0,0,0
9441,4358,3,290,-9,23.271657334328864,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,14,1,1,0,0,0,0
9442,4358,4,290,-9,130.21073041148955,1,1,1,3,3,3,3,3,3,3,3,3,4,4,4,4,9,2,2,0,0,0,0
9443,4358,5,290,-9,130.21073041148955,1,1,1,3,3,3,3,3,3,3,3,3,4,4,4,4,7,2,2,0,0,0,0
9444,4358,6,290,-9,83.93624877251362,1,1,1,3,3,3,3,3,3,3,3,3,4,4,4,4,6,1,1,0,0,0,0
9445,4361,1,-9,527,116.79118990683658,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,30,2,2,1,1,1,1
9446,4361,2,386,-9,205.5943425613773,1,1,1,3,3,3,3,3,3,3,3,3,4,4,4,4,9,2,2,0,0,0,0
9447,4361,3,386,-9,205.5943425613773,1,1,1,3,3,3,3,3,3,3,3,3,4,4,4,4,7,2,2,0,0,0,0
9448,4361,4,-9,610,119.74138612599404,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,38,1,1,1,1,1,1
9449,4366,1,-9,910,146.32169587948118,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,45,1,1,1,1,1,1
9450,4366,2,-9,-9,336.17452103537465,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,42,2,2,0,0,0,0
9451,4366,3,1033,-9,55.93333842464115,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,18,2,2,0,0,0,0
9452,4366,4,275,-9,78.61614670959071,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,16,1,1,0,0,0,0
9453,4366,5,275,-9,130.21073041148955,1,1,1,3,3,3,3,3,3,3,3,3,4,4,4,4,7,2,2,0,0,0,0
9454,4366,6,180,-9,78.61614670959071,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,16,1,1,0,0,0,0
9455,4372,1,-9,-9,1.0,3,3,3,0,0,0,0,0,0,0,0,0,3,3,3,3,65,1,1,2,2,2,2
9456,4372,2,-9,-9,1.0,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,60,2,2,0,0,0,0
9457,4372,3,-9,910,119.74138612599404,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,35,1,1,1,1,1,1
9458,4372,4,-9,910,119.74138612599404,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,30,1,1,1,1,1,1
9459,4372,5,-9,-9,119.74138612599404,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,25,1,1,2,2,2,2
9460,4372,6,-9,969,116.79118990683658,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,28,2,2,1,1,1,1
9461,4372,7,293,-9,31.664215280634835,2,2,2,7,7,7,7,7,7,7,7,7,4,4,4,4,21,2,2,0,0,0,0
9462,4372,8,-9,-9,340.6272163902461,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,21,2,2,2,2,2,2
9463,4374,1,-9,425,21.69537601170026,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,41,1,1,1,1,1,1
9464,4374,2,-9,-9,1.0,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,32,1,1,2,2,2,2
9465,4374,3,-9,425,21.69537601170026,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,29,1,1,1,1,1,1
9466,4374,4,-9,-9,1.0,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,31,1,1,2,2,2,2
9467,4374,5,-9,425,21.69537601170026,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,29,1,1,1,1,1,1
9468,4374,6,-9,425,21.69537601170026,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,41,1,1,1,1,1,1
9469,4374,7,-9,425,21.69537601170026,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,39,1,1,1,1,1,1
9470,4374,8,-9,425,21.69537601170026,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,33,1,1,1,1,1,1
9471,4377,1,-9,149,660.6176554263363,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,44,2,2,1,1,1,1
9472,4377,2,-9,802,50.3690592812552,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,43,1,1,1,1,1,1
9473,4378,1,-9,724,176.2630266367997,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,29,1,1,1,1,1,1
9474,4378,2,-9,724,176.2630266367997,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,32,1,1,1,1,1,1
9475,4378,3,-9,724,176.2630266367997,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,28,1,1,1,1,1,1
9476,4378,4,-9,724,176.2630266367997,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,31,1,1,1,1,1,1
9477,4378,5,-9,-9,1.0,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,30,1,1,2,2,2,2
9478,4378,6,-9,724,176.2630266367997,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,28,1,1,3,3,3,3
9479,4379,1,-9,834,152.357218249877,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,27,1,1,3,3,3,3
9480,4379,2,-9,94,106.5720194863229,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,27,2,2,1,1,1,1
9481,4380,1,-9,96,331.25791954048515,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,30,1,1,3,3,3,3
9482,4380,2,-9,39036,617.3583160422857,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,28,2,2,0,0,0,0
9483,4380,3,-9,-9,1.0,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,1,2,2,0,0,0,0
9484,4380,4,-9,-9,1.0,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,1,2,2,0,0,0,0
9485,4381,1,-9,802,47.57750248097655,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,28,1,1,1,1,1,1
9486,4381,2,-9,39036,312.8989247302815,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,28,1,1,1,1,1,1
9487,4381,3,-9,-9,1.0,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,26,1,1,2,2,2,2
9488,4381,4,-9,463,102.77660911755208,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,27,1,1,1,1,1,1
9489,4381,5,-9,464,102.77660911755208,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,25,1,1,1,1,1,1
9490,4383,1,-9,785,190.3641516939236,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,34,1,1,3,3,3,3
9491,4383,2,-9,802,51.383725063165,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,27,1,1,1,1,1,1
9492,4383,3,-9,-9,157.86083325757502,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,22,1,1,2,2,2,2
9493,4383,4,-9,707,252.05506662685644,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,24,1,1,3,3,3,3
9494,4383,5,-9,221,51.383725063165,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,36,1,1,3,3,3,3
9495,4383,6,-9,30001,199.0037116822729,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,27,1,1,1,1,1,1
9496,4383,7,-9,27007,150.39658999445626,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,29,1,1,1,1,1,1
9497,4383,8,-9,-9,151.7847528703088,3,3,3,0,0,0,0,0,0,0,0,0,3,3,3,3,20,1,1,2,2,2,2
9498,4383,9,-9,54,122.98583799788793,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,21,1,1,1,1,1,1
9499,4383,10,-9,317,207.80536130281155,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,26,1,1,3,3,3,3
9500,4384,1,-9,341,38.78817341980891,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,28,1,1,3,3,3,3
9501,4384,2,-9,341,194.3766761601401,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,35,1,1,1,1,1,1
9502,4384,3,-9,341,198.73283102435147,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,35,1,1,1,1,1,1
9503,4384,4,-9,341,183.6039212210314,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,32,1,1,1,1,1,1
9504,4384,5,-9,341,183.6039212210314,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,32,1,1,1,1,1,1
9505,4388,1,-9,2,119.11398698619776,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,38,1,1,1,1,1,1
9506,4388,2,-9,-9,1.0,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,33,2,2,0,0,0,0
9507,4388,3,-9,-9,1.0,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,3,2,2,0,0,0,0
9508,4388,4,39031,-9,64.07301962097013,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,17,1,1,0,0,0,0
9509,4389,1,-9,785,140.3377806745362,3,3,3,0,0,0,0,0,0,0,0,0,2,2,2,2,46,1,1,1,1,1,1
9510,4389,2,-9,-9,241.3384361083789,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,38,2,2,0,0,0,0
9511,4389,3,-9,-9,1.0,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,5,1,1,0,0,0,0
9512,4390,1,-9,289,119.74138612599404,3,3,3,0,0,0,0,0,0,0,0,0,2,2,2,2,34,1,1,3,3,3,3
9513,4390,2,-9,266,116.79118990683658,3,3,3,0,0,0,0,0,0,0,0,0,2,2,2,2,33,2,2,1,1,1,1
9514,4390,3,-9,-9,1.0,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,4,1,1,0,0,0,0
9515,4390,4,-9,-9,1.0,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,3,1,1,0,0,0,0
9516,4390,5,-9,-9,1.0,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,4,2,2,0,0,0,0
9517,4391,1,-9,291,75.06808688034808,3,3,3,0,0,0,0,0,0,0,0,0,2,2,2,2,62,1,1,1,1,1,1
9518,4391,2,-9,0,119.74138612599404,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,40,1,1,1,1,1,1
9519,4391,3,-9,275,116.79118990683658,3,3,3,0,0,0,0,0,0,0,0,0,2,2,2,2,38,2,2,1,1,1,1
9520,4391,4,311,-9,116.79118990683658,3,3,3,0,0,0,0,0,0,0,0,0,2,2,2,2,32,2,2,2,2,2,2
9521,4392,1,-9,306,333.3633821667963,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,32,1,1,1,1,1,1
9522,4392,2,-9,778,452.3682437002706,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,22,1,1,1,1,1,1
9523,4392,3,-9,-9,1.0,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,50,1,1,0,0,0,0
9524,4392,4,-9,338,348.0014049484674,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,42,1,1,1,1,1,1
9525,4392,5,-9,-9,1.0,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,26,2,2,0,0,0,0
9526,4392,6,-9,-9,1.0,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,47,2,2,0,0,0,0
9527,4392,7,394,-9,78.61614670959071,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,15,1,1,0,0,0,0
9528,4392,8,394,-9,23.271657334328864,1,1,1,3,3,3,3,3,3,3,3,3,4,4,4,4,11,1,1,0,0,0,0
9529,4392,9,-9,-9,1.0,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,1,2,2,0,0,0,0
9530,4393,1,-9,-9,63.123395607753416,2,2,2,8,8,8,8,8,8,8,8,8,4,4,4,4,24,1,1,0,0,0,0
9531,4393,2,-9,172,55.933609588411166,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,32,2,2,1,1,1,1
9532,4393,3,-9,308,462.0150095726456,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,29,1,1,3,3,3,3
9533,4393,4,-9,802,125.118616875082,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,30,1,1,1,1,1,1
9534,4327,1,-9,1048,172.52426228311717,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,44,2,2,1,1,1,1
9535,4327,2,-9,1029,928.358718338877,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,20,2,2,1,1,1,1
9536,4327,3,-9,298,587.8478412735036,3,3,3,0,0,0,0,0,0,0,0,0,2,2,2,2,20,2,2,3,3,3,3
9537,4327,4,393,-9,36.101440601681446,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,14,2,2,0,0,0,0
9538,4327,5,393,-9,130.21073041148955,1,1,1,3,3,3,3,3,3,3,3,3,4,4,4,4,8,2,2,0,0,0,0
9539,4328,1,-9,242,191.12272246837264,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,54,1,1,1,1,1,1
9540,4328,2,-9,186,38.48046259531317,2,2,2,8,8,8,8,8,8,8,8,8,4,4,4,4,25,1,1,0,0,0,0
9541,4328,3,-9,186,63.123395607753416,2,2,2,7,7,7,7,7,7,7,7,7,4,4,4,4,22,1,1,0,0,0,0
9542,4329,1,-9,321,462.0150095726456,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,37,1,1,1,1,1,1
9543,4329,2,-9,321,259.3055817475042,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,32,2,2,1,1,1,1
9544,4329,3,-9,-9,1.0,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,5,2,2,0,0,0,0
9545,4329,4,-9,-9,1.0,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,1,2,2,0,0,0,0
9546,4331,1,-9,467,13.679571419076629,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,67,1,1,1,1,1,1
9547,4331,2,-9,-9,1.0,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,52,2,2,0,0,0,0
9548,4332,1,-9,505,800.7920096731617,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,43,1,1,1,1,1,1
9549,4332,2,-9,503,457.2953228022481,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,43,2,2,1,1,1,1
9550,4332,3,302,-9,69.66139095040477,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,15,2,2,0,0,0,0
9551,4332,4,302,-9,69.66139095040477,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,16,2,2,0,0,0,0
9552,4332,5,302,-9,130.21073041148955,1,1,1,3,3,3,3,3,3,3,3,3,4,4,4,4,6,2,2,0,0,0,0
9553,4336,1,-9,3,110.93167391574002,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,30,1,1,1,1,1,1
9554,4336,2,-9,-9,674.5256556774048,3,3,3,0,0,0,0,0,0,0,0,0,3,3,3,3,24,2,2,2,2,2,2
9555,4336,3,-9,-9,1.0,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,1,1,1,0,0,0,0
9556,4338,1,290,18,110.74074864273535,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,42,1,1,1,1,1,1
9557,4338,2,-9,267,161.9366853494705,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,30,2,2,1,1,1,1
9558,4338,3,-9,-9,1.0,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,3,1,1,0,0,0,0
9559,4339,1,-9,1048,349.5806321835794,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,37,1,1,1,1,1,1
9560,4339,2,-9,-9,1.0,3,3,3,0,0,0,0,0,0,0,0,0,3,3,3,3,35,2,2,2,2,2,2
9561,4339,3,-9,-9,1.0,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,2,2,2,0,0,0,0
9562,4341,1,-9,475,77.14006636485647,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,40,2,2,1,1,1,1
9563,4341,2,-9,-9,63.123395607753416,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,16,1,1,0,0,0,0
9564,4341,3,290,-9,23.271657334328864,1,1,1,3,3,3,3,3,3,3,3,3,4,4,4,4,10,1,1,0,0,0,0
9565,4341,4,290,-9,36.101440601681446,1,1,1,3,3,3,3,3,3,3,3,3,4,4,4,4,12,2,2,0,0,0,0
9566,4341,5,290,-9,36.101440601681446,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,14,2,2,0,0,0,0
9567,4342,1,-9,780,289.182169099744,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,32,1,1,1,1,1,1
9568,4342,2,-9,84,314.61821063413817,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,25,1,1,1,1,1,1
9569,4342,3,-9,84,314.61821063413817,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,25,1,1,1,1,1,1
9570,4343,1,-9,1358,141.51699595000176,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,55,1,1,3,3,3,3
9571,4343,2,-9,1415,394.0911005792435,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,26,1,1,1,1,1,1
9572,4343,3,-9,1415,646.4674998576656,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,24,1,1,1,1,1,1
9573,4343,4,-9,-9,100.87536306717097,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,4,51,2,2,0,0,0,0
9574,4343,5,1031,-9,55.93333842464115,2,2,2,7,7,7,7,7,7,7,7,7,4,4,4,4,20,2,2,0,0,0,0
9575,4345,1,-9,37,694.2428302764424,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,42,1,1,1,1,1,1
9576,4345,2,-9,16003,150.6167724231936,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,27,2,2,1,1,1,1
9577,4345,3,503,-9,23.271657334328864,1,1,1,3,3,3,3,3,3,3,3,3,4,4,4,4,12,1,1,0,0,0,0
9578,4345,4,184,-9,130.21073041148955,1,1,1,3,3,3,3,3,3,3,3,3,4,4,4,4,6,2,2,0,0,0,0
9579,4346,1,-9,315,228.01262813779005,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,31,2,2,3,3,3,3
9580,4347,1,-9,558,55.356066832093454,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,45,1,1,1,1,1,1
9581,4347,2,-9,149,64.60042190615223,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,38,2,2,1,1,1,1
9582,4347,3,101393,-9,23.271657334328864,1,1,1,3,3,3,3,3,3,3,3,3,4,4,4,4,11,1,1,0,0,0,0
9583,4348,1,-9,101393,285.8951420243944,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,33,1,1,1,1,1,1
9584,4348,2,-9,101393,455.6974233118036,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,22,1,1,3,3,3,3
9585,4348,3,-9,101393,277.79633024647643,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,30,1,1,1,1,1,1
9586,4348,4,-9,101393,455.6974233118036,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,22,1,1,1,1,1,1
9587,4348,5,-9,101393,455.6974233118036,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,24,1,1,1,1,1,1
9588,4348,6,-9,101393,277.79633024647643,3,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,38,1,1,1,1,1,1
