81,OSTOP_2_ARR_MIN
82,OSTOP_2_ARR_BIN
83,OSTOP_2_DEP_HR
84,OSTOP_2_DEP_MIN
85,OSTOP_2_DEP_BIN
86,OSTOP_2_DUR_HR
87,OSTOP_2_DUR_MIN
88,OSTOP_2_DUR_BIN
89,OSTOP_2_PURP
90,OSTOP_2_MODE
91,OSTOP_2_ESCORT_ID
92,OSTOP_2_PUDO
93,OSTOP_2_MAJUNIV
94,OSTOP_2_SPECEVENT
95,OSTOP_3_PLACENO
96,OSTOP_3_X
97,OSTOP_3_Y
98,OSTOP_3_TAZ
99,OSTOP_3_MAZ
100,OSTOP_3_ARR_HR
101,OSTOP_3_ARR_MIN
102,OSTOP_3_ARR_BIN
103,OSTOP_3_DEP_HR
104,OSTOP_3_DEP_MIN
105,OSTOP_3_DEP_BIN
106,OSTOP_3_DUR_HR
107,OSTOP_3_DUR_MIN
108,OSTOP_3_DUR_BIN
109,OSTOP_3_PURP
110,OSTOP_3_MODE
111,OSTOP_3_ESCORT_ID
112,OSTOP_3_PUDO
113,OSTOP_3_MAJUNIV
114,OSTOP_3_SPECEVENT
115,OSTOP_4_PLACENO
116,OSTOP_4_X
117,OSTOP_4_Y
118,OSTOP_4_TAZ
119,OSTOP_4_MAZ
120,OSTOP_4_ARR_HR
121,OSTOP_4_ARR_MIN
122,OSTOP_4_ARR_BIN
123,OSTOP_4_DEP_HR
124,OSTOP_4_DEP_MIN
125,OSTOP_4_DEP_BIN
126,OSTOP_4_DUR_HR
127,OSTOP_4_DUR_MIN
128,OSTOP_4_DUR_BIN
129,OSTOP_4_PURP
130,OSTOP_4_MODE
131,OSTOP_4_ESCORT_ID
132,OSTOP_4_PUDO
133,OSTOP_4_MAJUNIV
134,OSTOP_4_SPECEVENT
135,ISTOP_1_PLACENO
136,ISTOP_1_X
137,ISTOP_1_Y
138,ISTOP_1_TAZ
139,ISTOP_1_MAZ
140,ISTOP_1_ARR_HR
141,ISTOP_1_ARR_MIN
142,ISTOP_1_ARR_BIN
143,ISTOP_1_DEP_HR
144,ISTOP_1_DEP_MIN
145,ISTOP_1_DEP_BIN
146,ISTOP_1_DUR_HR
147,ISTOP_1_DUR_MIN
148,ISTOP_1_DUR_BIN
149,ISTOP_1_PURP
150,ISTOP_1_MODE
151,ISTOP_1_ESCORT_ID
152,ISTOP_1_PUDO
153,ISTOP_1_MAJUNIV
154,ISTOP_1_SPECEVENT
155,ISTOP_2_PLACENO
156,ISTOP_2_X
157,ISTOP_2_Y
158,ISTOP_2_TAZ
159,ISTOP_2_MAZ
160,ISTOP_2_ARR_HR
161,ISTOP_2_ARR_MIN
162,ISTOP_2_ARR_BIN
163,ISTOP_2_DEP_HR
164,ISTOP_2_DEP_MIN
165,ISTOP_2_DEP_BIN
166,ISTOP_2_DUR_HR
167,ISTOP_2_DUR_MIN
168,ISTOP_2_DUR_BIN
169,ISTOP_2_PURP
170,ISTOP_2_MODE
171,ISTOP_2_ESCORT_ID
172,ISTOP_2_PUDO
173,ISTOP_2_MAJUNIV
174,ISTOP_2_SPECEVENT
175,ISTOP_3_PLACENO
176,ISTOP_3_X
177,ISTOP_3_Y
178,ISTOP_3_TAZ
179,ISTOP_3_MAZ
180,ISTOP_3_ARR_HR
181,ISTOP_3_ARR_MIN
182,ISTOP_3_ARR_BIN
183,ISTOP_3_DEP_HR
184,ISTOP_3_DEP_MIN
185,ISTOP_3_DEP_BIN
186,ISTOP_3_DUR_HR
187,ISTOP_3_DUR_MIN
188,ISTOP_3_DUR_BIN
189,ISTOP_3_PURP
190,ISTOP_3_MODE
191,ISTOP_3_ESCORT_ID
192,ISTOP_3_PUDO
193,ISTOP_3_MAJUNIV
194,ISTOP_3_SPECEVENT
195,ISTOP_4_PLACENO
196,ISTOP_4_X
197,ISTOP_4_Y
198,ISTOP_4_TAZ
199,ISTOP_4_MAZ
200,ISTOP_4_ARR_HR
201,ISTOP_4_ARR_MIN
202,ISTOP_4_ARR_BIN
203,ISTOP_4_DEP_HR
204,ISTOP_4_DEP_MIN
205,ISTOP_4_DEP_BIN
206,ISTOP_4_DUR_HR
207,ISTOP_4_DUR_MIN
208,ISTOP_4_DUR_BIN
209,ISTOP_4_PURP
210,ISTOP_4_MODE
211,ISTOP_4_ESCORT_ID
212,ISTOP_4_PUDO
213,ISTOP_4_MAJUNIV
214,ISTOP_4_SPECEVENT
215,PEREXPFACT
216,HHEXPFACT
217,PERSONTYPE
218,FULLY_JOINT
219,PARTIAL_TOUR
220,JTOUR_ID
221,ERROR
222,JOINT_STATUS
223,JOINT_TOUR_PURP
224,DIST
225,OUT_ESCORT_TYPE
226,OUT_CHAUFFUER_ID
227,OUT_CHAUFFUER_PURP
228,OUT_CHAUFFUER_PTYPE
229,INB_ESCORT_TYPE
230,INB_CHAUFFUER_ID
231,INB_CHAUFFUER_PURP
232,INB_CHAUFFUER_PTYPE
233,OUT_ESCORTING_TYPE
234,INB_ESCORTING_TYPE
235,OUT_ESCORTEE_TOUR_PURP
236,INB_ESCORTEE_TOUR_PURP
237,OUT_ESCORTING_EPISODES
238,INB_ESCORTING_EPISODE
