81,OSTOP_2_ARR_BIN
82,OSTOP_2_DEP_HR
83,OSTOP_2_DEP_MIN
84,OSTOP_2_DEP_BIN
85,OSTOP_2_DUR_HR
86,OSTOP_2_DUR_MIN
87,OSTOP_2_DUR_BIN
88,OSTOP_2_PURP
89,OSTOP_2_MODE
90,OSTOP_2_ESCORT_ID
91,OSTOP_2_PUDO
92,OSTOP_2_MAJUNIV
93,OSTOP_2_SPECEVENT
94,OSTOP_3_PLACENO
95,OSTOP_3_X
96,OSTOP_3_Y
97,OSTOP_3_TAZ
98,OSTOP_3_MAZ
99,OSTOP_3_ARR_HR
100,OSTOP_3_ARR_MIN
101,OSTOP_3_ARR_BIN
102,OSTOP_3_DEP_HR
103,OSTOP_3_DEP_MIN
104,OSTOP_3_DEP_BIN
105,OSTOP_3_DUR_HR
106,OSTOP_3_DUR_MIN
107,OSTOP_3_DUR_BIN
108,OSTOP_3_PURP
109,OSTOP_3_MODE
110,OSTOP_3_ESCORT_ID
111,OSTOP_3_PUDO
112,OSTOP_3_MAJUNIV
113,OSTOP_3_SPECEVENT
114,OSTOP_4_PLACENO
115,OSTOP_4_X
116,OSTOP_4_Y
117,OSTOP_4_TAZ
118,OSTOP_4_MAZ
119,OSTOP_4_ARR_HR
120,OSTOP_4_ARR_MIN
121,OSTOP_4_ARR_BIN
122,OSTOP_4_DEP_HR
123,OSTOP_4_DEP_MIN
124,OSTOP_4_DEP_BIN
125,OSTOP_4_DUR_HR
126,OSTOP_4_DUR_MIN
127,OSTOP_4_DUR_BIN
128,OSTOP_4_PURP
129,OSTOP_4_MODE
130,OSTOP_4_ESCORT_ID
131,OSTOP_4_PUDO
132,OSTOP_4_MAJUNIV
133,OSTOP_4_SPECEVENT
134,ISTOP_1_PLACENO
135,ISTOP_1_X
136,ISTOP_1_Y
137,ISTOP_1_TAZ
138,ISTOP_1_MAZ
139,ISTOP_1_ARR_HR
140,ISTOP_1_ARR_MIN
141,ISTOP_1_ARR_BIN
142,ISTOP_1_DEP_HR
143,ISTOP_1_DEP_MIN
144,ISTOP_1_DEP_BIN
145,ISTOP_1_DUR_HR
146,ISTOP_1_DUR_MIN
147,ISTOP_1_DUR_BIN
148,ISTOP_1_PURP
149,ISTOP_1_MODE
150,ISTOP_1_ESCORT_ID
151,ISTOP_1_PUDO
152,ISTOP_1_MAJUNIV
153,ISTOP_1_SPECEVENT
154,ISTOP_2_PLACENO
155,ISTOP_2_X
156,ISTOP_2_Y
157,ISTOP_2_TAZ
158,ISTOP_2_MAZ
159,ISTOP_2_ARR_HR
160,ISTOP_2_ARR_MIN
161,ISTOP_2_ARR_BIN
162,ISTOP_2_DEP_HR
163,ISTOP_2_DEP_MIN
164,ISTOP_2_DEP_BIN
165,ISTOP_2_DUR_HR
166,ISTOP_2_DUR_MIN
167,ISTOP_2_DUR_BIN
168,ISTOP_2_PURP
169,ISTOP_2_MODE
170,ISTOP_2_ESCORT_ID
171,ISTOP_2_PUDO
172,ISTOP_2_MAJUNIV
173,ISTOP_2_SPECEVENT
174,ISTOP_3_PLACENO
175,ISTOP_3_X
176,ISTOP_3_Y
177,ISTOP_3_TAZ
178,ISTOP_3_MAZ
179,ISTOP_3_ARR_HR
180,ISTOP_3_ARR_MIN
181,ISTOP_3_ARR_BIN
182,ISTOP_3_DEP_HR
183,ISTOP_3_DEP_MIN
184,ISTOP_3_DEP_BIN
185,ISTOP_3_DUR_HR
186,ISTOP_3_DUR_MIN
187,ISTOP_3_DUR_BIN
188,ISTOP_3_PURP
189,ISTOP_3_MODE
190,ISTOP_3_ESCORT_ID
191,ISTOP_3_PUDO
192,ISTOP_3_MAJUNIV
193,ISTOP_3_SPECEVENT
194,ISTOP_4_PLACENO
195,ISTOP_4_X
196,ISTOP_4_Y
197,ISTOP_4_TAZ
198,ISTOP_4_MAZ
199,ISTOP_4_ARR_HR
200,ISTOP_4_ARR_MIN
201,ISTOP_4_ARR_BIN
202,ISTOP_4_DEP_HR
203,ISTOP_4_DEP_MIN
204,ISTOP_4_DEP_BIN
205,ISTOP_4_DUR_HR
206,ISTOP_4_DUR_MIN
207,ISTOP_4_DUR_BIN
208,ISTOP_4_PURP
209,ISTOP_4_MODE
210,ISTOP_4_ESCORT_ID
211,ISTOP_4_PUDO
212,ISTOP_4_MAJUNIV
213,ISTOP_4_SPECEVENT
214,PEREXPFACT
215,HHEXPFACT
216,PERSONTYPE
217,FULLY_JOINT
218,PARTIAL_TOUR
219,JTOUR_ID
220,ERROR
221,JOINT_STATUS
222,JOINT_TOUR_PURP
223,DIST
224,OUT_ESCORT_TYPE
225,OUT_CHAUFFUER_ID
226,OUT_CHAUFFUER_PURP
227,OUT_CHAUFFUER_PTYPE
228,INB_ESCORT_TYPE
229,INB_CHAUFFUER_ID
230,INB_CHAUFFUER_PURP
231,INB_CHAUFFUER_PTYPE
232,OUT_ESCORTING_TYPE
233,INB_ESCORTING_TYPE
234,OUT_ESCORTEE_TOUR_PURP
235,INB_ESCORTEE_TOUR_PURP
236,OUT_ESCORTING_EPISODES
237,INB_ESCORTING_EPISODE
