vehicle_id,has_labourer,household_id,vehicle_num,vehtype,vehtype_other,veh_ownership,veh_ownership_other,interviewer_id,interviewer_company,interview_date,interview_time
2545,False,2971,1,2,,1,,MS008,ms,2014-04-28,18:33:00
2546,False,2795,1,1,,1,,MS004,ms,2014-04-28,17:53:00
2547,False,2795,2,1,,1,,MS004,ms,2014-04-28,17:53:00
2548,False,2795,3,1,,1,,MS004,ms,2014-04-28,17:53:00
2549,False,2795,4,1,,1,,MS004,ms,2014-04-28,17:53:00
2550,False,2795,5,1,,1,,MS004,ms,2014-04-28,17:53:00
2551,False,2796,1,1,,1,,MS004,ms,2014-04-28,19:01:00
2552,False,2797,1,1,,1,,MS004,ms,2014-04-28,19:54:00
2553,False,2807,1,1,,1,,MS015,ms,2014-04-28,20:11:00
2554,False,2807,2,1,,1,,MS015,ms,2014-04-28,20:11:00
2555,False,2832,1,1,,1,,MS001,ms,2014-04-28,19:32:00
2556,False,2832,2,1,,2,,MS001,ms,2014-04-28,19:32:00
2557,False,2834,1,1,,1,,MS001,ms,2014-04-28,20:29:00
2558,False,2834,2,1,,1,,MS001,ms,2014-04-28,20:30:00
2559,False,2824,1,1,,1,,MS016,ms,2014-04-28,17:49:00
2560,False,2824,2,1,,1,,MS016,ms,2014-04-28,17:49:00
2561,False,2825,1,1,,1,,MS016,ms,2014-04-28,18:27:00
2562,False,2825,2,1,,1,,MS016,ms,2014-04-28,18:27:00
2563,False,2788,1,1,,1,,MS013,ms,2014-04-28,19:53:00
2564,False,2788,2,1,,1,,MS013,ms,2014-04-28,19:54:00
2565,False,2788,3,1,,1,,MS013,ms,2014-04-28,19:54:00
2566,False,2812,1,1,,1,,MS010,ms,2014-04-28,19:06:00
2567,False,2812,2,1,,1,,MS010,ms,2014-04-28,19:06:00
2568,False,2812,3,1,,1,,MS010,ms,2014-04-28,19:07:00
2569,False,2813,1,1,,1,,MS010,ms,2014-04-28,19:29:00
2570,False,2813,2,1,,1,,MS010,ms,2014-04-28,19:29:00
2571,False,2814,1,1,,1,,MS010,ms,2014-04-28,19:39:00
2572,False,2815,1,1,,1,,MS010,ms,2014-04-28,20:02:00
2573,False,2815,2,1,,1,,MS010,ms,2014-04-28,20:02:00
2574,False,2791,2,1,,1,,MS006,ms,2014-04-28,19:05:00
2575,False,2793,1,1,,1,,MS006,ms,2014-04-28,20:24:00
2576,False,2793,2,1,,1,,MS006,ms,2014-04-28,20:24:00
2577,False,2808,1,1,,1,,1,ms,2014-04-28,17:54:00
2578,False,2808,2,1,,1,,1,ms,2014-04-28,17:54:00
2579,False,2790,1,1,,1,,MS013,ms,2014-04-28,20:39:00
2580,False,2790,2,1,,1,,MS013,ms,2014-04-28,20:39:00
2581,False,2820,1,1,,1,,MS009,ms,2014-04-28,19:28:00
2582,False,2820,2,1,,1,,MS009,ms,2014-04-28,19:28:00
2583,False,2827,1,1,,1,,MS014,ms,2014-04-28,19:32:00
2584,False,2827,2,1,,1,,MS014,ms,2014-04-28,19:32:00
2585,False,2828,1,1,,2,,MS014,ms,2014-04-28,20:19:00
2586,False,2828,2,2,,2,,MS014,ms,2014-04-28,20:19:00
2587,False,2829,1,1,,1,,MS014,ms,2014-04-28,20:53:00
2588,False,2829,2,1,,2,,MS014,ms,2014-04-28,20:53:00
2589,False,2810,1,1,,1,,1,ms,2014-04-28,19:11:00
2590,False,2810,2,1,,1,,1,ms,2014-04-28,19:11:00
2591,False,2811,1,1,,1,,1,ms,2014-04-28,20:22:00
2592,False,2811,2,1,,1,,1,ms,2014-04-28,20:22:00
2593,False,2976,1,1,,1,,MS013,ms,2014-05-06,21:00:00
2594,False,2977,1,1,,1,,MS013,ms,2014-05-06,21:12:00
2595,False,2977,2,1,,1,,MS013,ms,2014-05-06,21:12:00
2596,False,2979,1,1,,1,,MS008,ms,2014-05-06,19:59:00
2597,False,2979,2,2,,1,,MS008,ms,2014-05-06,19:59:00
2598,False,2981,1,1,,1,,MS008,ms,2014-05-06,20:43:00
2599,False,2983,1,1,,1,,MS006,ms,2014-05-06,20:18:00
2600,False,2983,2,1,,1,,MS006,ms,2014-05-06,20:18:00
2601,False,2984,1,1,,1,,MS006,ms,2014-05-06,20:58:00
2602,False,2984,2,1,,1,,MS006,ms,2014-05-06,20:58:00
2603,False,2984,3,1,,1,,MS006,ms,2014-05-06,20:58:00
2604,False,2984,4,1,,1,,MS006,ms,2014-05-06,20:58:00
2605,False,2984,5,1,,1,,MS006,ms,2014-05-06,20:58:00
2606,False,2985,1,1,,1,,MS006,ms,2014-05-06,21:22:00
2607,False,2985,2,1,,1,,MS006,ms,2014-05-06,21:22:00
2608,False,2985,3,1,,1,,MS006,ms,2014-05-06,21:22:00
2609,False,2986,1,1,,1,,MS023,ms,2014-05-06,20:18:00
2610,False,2986,2,1,,1,,MS023,ms,2014-05-06,20:19:00
2611,False,2986,3,1,,1,,MS023,ms,2014-05-06,20:19:00
2612,False,2987,1,1,,1,,MS023,ms,2014-05-06,21:22:00
2613,False,2987,2,1,,1,,MS023,ms,2014-05-06,21:23:00
2614,False,2989,1,1,,1,,MS023,ms,2014-05-07,14:40:00
2615,False,2989,2,1,,1,,MS023,ms,2014-05-07,14:40:00
2616,False,2992,1,1,,1,,MS009,ms,2014-05-06,20:34:00
2617,False,2992,2,1,,2,,MS009,ms,2014-05-06,20:34:00
2618,False,2993,1,1,,1,,MS004,ms,2014-05-06,19:37:00
2619,False,2993,2,1,,1,,MS004,ms,2014-05-06,19:37:00
2620,False,2993,3,1,,1,,MS004,ms,2014-05-06,19:37:00
2621,False,2995,1,1,,1,,MS004,ms,2014-05-06,20:31:00
2622,False,2995,2,1,,1,,MS004,ms,2014-05-06,20:31:00
2623,False,2995,3,1,,1,,MS004,ms,2014-05-06,20:31:00
2624,False,2996,1,1,,1,,MS004,ms,2014-05-06,21:03:00
2625,False,2997,1,1,,1,,MS004,ms,2014-05-06,21:22:00
2626,False,2997,2,1,,1,,MS004,ms,2014-05-06,21:22:00
2627,False,3001,1,1,,1,,MS016,ms,2014-05-06,18:52:00
2628,False,3001,2,1,,1,,MS016,ms,2014-05-06,18:52:00
2629,False,3001,3,1,,1,,MS016,ms,2014-05-06,18:52:00
2630,False,3001,4,1,,1,,MS016,ms,2014-05-06,18:52:00
2631,False,3002,1,1,,2,,MS016,ms,2014-05-06,19:13:00
2632,False,3002,2,1,,1,,MS016,ms,2014-05-06,19:13:00
2633,False,3002,3,1,,1,,MS016,ms,2014-05-06,19:13:00
2634,False,3002,4,1,,1,,MS016,ms,2014-05-06,19:13:00
2635,False,3002,5,1,,1,,MS016,ms,2014-05-06,19:13:00
2636,False,3003,1,1,,1,,MS016,ms,2014-05-06,19:55:00
2637,False,3004,1,1,,1,,MS016,ms,2014-05-06,20:10:00
2638,False,3005,1,1,,1,,MS016,ms,2014-05-06,20:30:00
2639,False,3005,2,1,,1,,MS016,ms,2014-05-06,20:30:00
2640,False,3006,1,1,,1,,MS020,ms,2014-05-06,18:55:00
2641,False,3006,2,1,,1,,MS020,ms,2014-05-06,18:56:00
2642,False,3006,3,1,,1,,MS020,ms,2014-05-06,18:56:00
2643,False,3006,4,1,,1,,MS020,ms,2014-05-06,18:56:00
2644,False,3007,1,1,,2,company,MS020,ms,2014-05-06,19:39:00
2645,False,3008,1,3,,1,,MS020,ms,2014-05-06,19:57:00
2646,False,3011,1,1,,1,,MS014,ms,2014-05-06,19:25:00
2647,False,3011,2,1,,1,,MS014,ms,2014-05-06,19:25:00
2648,False,3012,1,1,,1,,MS014,ms,2014-05-06,20:00:00
2649,False,3012,2,1,,1,,MS014,ms,2014-05-06,20:00:00
2650,False,3013,1,1,,1,,MS014,ms,2014-05-06,20:47:00
2651,False,3014,1,1,,1,,MS014,ms,2014-05-06,21:02:00
2652,False,3014,2,1,,1,,MS014,ms,2014-05-06,21:02:00
2653,False,3015,1,1,,1,,MS014,ms,2014-05-06,21:25:00
2654,False,3015,2,1,,1,,MS014,ms,2014-05-06,21:25:00
2655,False,3028,1,1,,1,,MS001,ms,2014-05-06,20:56:00
2656,False,3031,1,1,,2,,MS012,ms,2014-05-06,19:28:00
2657,False,3040,1,1,,1,,MS008,ms,2014-05-07,20:14:00
2658,False,3040,2,1,,1,,MS008,ms,2014-05-07,20:14:00
2659,False,3041,1,1,,1,,MS008,ms,2014-05-07,20:46:00
2660,False,3041,2,1,,1,,MS008,ms,2014-05-07,20:46:00
2661,False,3041,3,1,,1,,MS008,ms,2014-05-07,20:46:00
2662,False,3042,1,1,,1,,MS008,ms,2014-05-07,20:59:00
2663,False,3042,2,1,,1,,MS008,ms,2014-05-07,20:59:00
2664,False,3043,1,1,,1,,MS008,ms,2014-05-07,21:30:00
2665,False,3050,1,1,,1,,MS023,ms,2014-05-07,20:34:00
2666,False,3050,2,1,,1,,MS023,ms,2014-05-07,20:34:00
2667,False,3050,3,1,,1,,MS023,ms,2014-05-07,20:34:00
2668,False,3050,4,1,,1,,MS023,ms,2014-05-07,20:34:00
2669,False,3050,5,1,,1,,MS023,ms,2014-05-07,20:34:00
2670,False,3050,6,1,,1,,MS023,ms,2014-05-07,20:34:00
2671,False,3051,1,1,,1,,MS009,ms,2014-05-07,19:46:00
2672,False,3051,2,1,,3,,MS009,ms,2014-05-07,19:46:00
2673,False,3053,1,1,,1,,MS004,ms,2014-05-07,21:03:00
2674,False,3053,2,1,,1,,MS004,ms,2014-05-07,21:03:00
2675,False,3053,3,1,,1,,MS004,ms,2014-05-07,21:03:00
2676,False,3053,4,1,,1,,MS004,ms,2014-05-07,21:03:00
2677,False,3053,5,1,,1,,MS004,ms,2014-05-07,21:03:00
2678,False,3055,1,1,,1,,MS018,ms,2014-05-07,19:14:00
2679,False,3055,2,1,,1,,MS018,ms,2014-05-07,19:14:00
2680,False,3055,3,1,,1,,MS018,ms,2014-05-07,19:14:00
2681,False,3055,4,1,,1,,MS018,ms,2014-05-07,19:14:00
2682,False,3058,1,1,,1,,MS016,ms,2014-05-07,19:48:00
2683,False,3058,2,1,,1,,MS016,ms,2014-05-07,19:48:00
2684,False,3059,1,1,,1,,MS015,ms,2014-05-07,19:11:00
2685,False,3059,2,1,,1,,MS015,ms,2014-05-07,19:11:00
2686,False,3059,3,1,,1,,MS015,ms,2014-05-07,19:12:00
2687,False,3059,4,1,,1,,MS015,ms,2014-05-07,19:12:00
2688,False,3060,1,1,,1,,MS015,ms,2014-05-07,19:50:00
2689,False,3060,2,1,,1,,MS015,ms,2014-05-07,19:51:00
2690,False,3060,3,1,,1,,MS015,ms,2014-05-07,19:51:00
2691,False,3061,1,1,,1,,MS015,ms,2014-05-07,20:30:00
2692,False,3061,2,1,,1,,MS015,ms,2014-05-07,20:30:00
2693,False,3062,1,1,,1,,MS020,ms,2014-05-07,19:10:00
2694,False,3062,2,1,,1,,MS020,ms,2014-05-07,19:11:00
2695,False,3064,1,1,,1,,MS020,ms,2014-05-07,20:24:00
2696,False,3065,1,1,,1,,MS014,ms,2014-05-07,19:49:00
2697,False,3065,2,1,,1,,MS014,ms,2014-05-07,19:49:00
2698,False,3077,1,1,,1,,MS001,ms,2014-05-07,18:51:00
2699,False,3077,2,1,,1,,MS001,ms,2014-05-07,18:51:00
2700,False,3078,1,1,,1,,MS001,ms,2014-05-07,19:23:00
2701,False,3080,1,1,,1,,MS010,ms,2014-05-07,19:55:00
2702,False,3081,1,1,,1,,MS010,ms,2014-05-07,20:34:00
2703,False,3081,2,1,,1,,MS010,ms,2014-05-07,20:34:00
2704,False,3082,1,1,,1,,MS010,ms,2014-05-07,20:55:00
2705,False,3082,2,1,,1,,MS010,ms,2014-05-07,20:55:00
2706,False,3083,1,1,,1,,MS010,ms,2014-05-07,21:18:00
2707,False,3083,2,1,,1,,MS010,ms,2014-05-07,21:18:00
2708,False,3083,3,1,,1,,MS010,ms,2014-05-07,21:18:00
2709,False,3084,1,1,,1,,MS010,ms,2014-05-07,21:57:00
2710,False,3084,2,1,,1,,MS010,ms,2014-05-07,21:57:00
2711,False,3087,1,1,,1,,MS012,ms,2014-05-07,20:46:00
2712,False,3087,2,1,,1,,MS012,ms,2014-05-07,20:46:00
2713,False,3087,3,1,,1,,MS012,ms,2014-05-07,20:46:00
2714,False,3088,1,1,,1,,MS011,ms,2014-05-15,18:44:00
2715,False,3088,2,1,,1,,MS011,ms,2014-05-15,18:44:00
2716,False,3088,3,1,,1,,MS011,ms,2014-05-15,18:44:00
2717,False,3088,4,1,,1,,MS011,ms,2014-05-15,18:44:00
2718,False,3093,1,1,,1,,MS006,ms,2014-05-15,21:16:00
2719,False,3093,2,1,,1,,MS006,ms,2014-05-15,21:16:00
2720,False,3093,3,1,,1,,MS006,ms,2014-05-15,21:16:00
2721,False,3093,4,1,,1,,MS006,ms,2014-05-15,21:16:00
2722,False,3095,1,1,,1,,MS009,ms,2014-05-15,19:41:00
2723,False,3095,2,1,,1,,MS009,ms,2014-05-15,19:42:00
2724,False,3095,3,1,,1,,MS009,ms,2014-05-15,19:42:00
2725,False,3095,4,1,,1,,MS009,ms,2014-05-15,19:42:00
2726,False,3099,1,1,,1,,MS016,ms,2014-05-15,19:56:00
2727,False,3101,1,1,,1,,MS007,ms,2014-05-15,18:37:00
2728,False,3101,2,1,,1,,MS007,ms,2014-05-15,18:37:00
2729,False,3102,1,1,,1,,MS007,ms,2014-05-15,19:01:00
2730,False,3102,2,1,,1,,MS007,ms,2014-05-15,19:02:00
2731,False,3102,3,1,,1,,MS007,ms,2014-05-15,19:02:00
2732,False,3103,1,1,,1,,MS007,ms,2014-05-15,19:44:00
2733,False,3103,2,1,,1,,MS007,ms,2014-05-15,19:44:00
2734,False,3103,3,1,,1,,MS007,ms,2014-05-15,19:44:00
2735,False,3104,1,1,,1,,MS001,ms,2014-05-15,18:12:00
2736,False,3105,1,1,,1,,MS001,ms,2014-05-15,19:09:00
2737,False,3105,2,1,,1,,MS001,ms,2014-05-15,19:09:00
2738,False,3106,1,1,,1,,MS010,ms,2014-05-15,19:02:00
2739,False,3106,2,1,,1,,MS010,ms,2014-05-15,19:02:00
2740,False,3107,1,1,,1,,MS010,ms,2014-05-15,19:27:00
2741,False,3107,2,1,,1,,MS010,ms,2014-05-15,19:27:00
2742,False,3107,3,1,,1,,MS010,ms,2014-05-15,19:27:00
2743,False,3108,1,1,,1,,MS010,ms,2014-05-15,20:18:00
2744,False,3108,2,1,,1,,MS010,ms,2014-05-15,20:18:00
2745,False,3110,1,1,,1,,MS012,ms,2014-05-15,19:22:00
2746,False,3110,2,1,,1,,MS012,ms,2014-05-15,19:22:00
2747,False,3113,1,1,,1,,MS015,ms,2014-05-15,18:32:00
2748,False,3113,2,1,,1,,MS015,ms,2014-05-15,18:33:00
2749,False,3114,1,1,,1,,MS015,ms,2014-05-15,19:05:00
2750,False,3114,2,1,,1,,MS015,ms,2014-05-15,19:05:00
2751,False,3115,1,1,,1,,MS015,ms,2014-05-15,19:55:00
2752,False,3115,2,1,,1,,MS015,ms,2014-05-15,19:56:00
2753,False,3116,1,1,,1,,MS011,ms,2014-05-17,19:44:00
2754,False,3116,2,1,,1,,MS011,ms,2014-05-17,19:44:00
2755,False,3116,3,1,,1,,MS011,ms,2014-05-17,19:44:00
2756,False,3116,4,1,,1,,MS011,ms,2014-05-17,19:44:00
2757,False,3117,1,1,,1,,MS013,ms,2014-05-17,19:58:00
2758,False,3117,2,1,,1,,MS013,ms,2014-05-17,19:58:00
2759,False,3118,1,1,,1,,MS013,ms,2014-05-17,20:29:00
2760,False,3118,2,1,,1,,MS013,ms,2014-05-17,20:30:00
2761,False,3118,3,1,,1,,MS013,ms,2014-05-17,20:30:00
2762,False,3120,1,1,,1,,MS008,ms,2014-05-17,19:12:00
2763,False,3121,1,1,,1,,MS006,ms,2014-05-17,19:16:00
2764,False,3121,2,1,,1,,MS006,ms,2014-05-17,19:17:00
2765,False,3122,1,1,,1,,MS006,ms,2014-05-17,19:57:00
2766,False,3122,2,1,,1,,MS006,ms,2014-05-17,19:57:00
2767,False,3123,1,1,,1,,MS006,ms,2014-05-17,20:16:00
2768,False,3125,1,1,,1,,MS006,ms,2014-05-17,20:47:00
2769,False,3125,2,1,,1,,MS006,ms,2014-05-17,20:47:00
2770,False,3126,1,1,,1,,MS006,ms,2014-05-17,21:17:00
2771,False,3126,2,1,,1,,MS006,ms,2014-05-17,21:17:00
2772,False,3127,1,1,,1,,MS006,ms,2014-05-17,21:45:00
2773,False,3128,1,1,,1,,MS009,ms,2014-05-17,19:39:00
2774,False,3130,1,1,,1,,MS018,ms,2014-05-17,19:55:00
2775,False,3130,2,1,,1,,MS018,ms,2014-05-17,19:55:00
2776,False,3131,1,1,,1,,MS016,ms,2014-05-17,20:03:00
2777,False,3131,2,1,,1,,MS016,ms,2014-05-17,20:03:00
2778,False,3131,3,1,,1,,MS016,ms,2014-05-17,20:03:00
2779,False,3131,4,1,,1,,MS016,ms,2014-05-17,20:03:00
2780,False,3131,5,1,,1,,MS016,ms,2014-05-17,20:03:00
2781,False,3131,6,1,,1,,MS016,ms,2014-05-17,20:03:00
2782,False,3132,1,1,,1,,MS016,ms,2014-05-17,20:42:00
2783,False,3132,2,1,,1,,MS016,ms,2014-05-17,20:42:00
2784,False,3134,1,4,,2,,MS015,ms,2014-05-17,19:10:00
2785,False,3135,1,1,,2,,MS015,ms,2014-05-17,19:49:00
2786,False,3135,2,1,,2,,MS015,ms,2014-05-17,19:50:00
2787,False,3136,1,1,,1,,MS007,ms,2014-05-17,19:59:00
2788,False,3136,2,1,,1,,MS007,ms,2014-05-17,19:59:00
2789,False,3137,1,1,,1,,MS007,ms,2014-05-17,20:30:00
2790,False,3137,2,1,,1,,MS007,ms,2014-05-17,20:30:00
2791,False,3137,3,1,,1,,MS007,ms,2014-05-17,20:30:00
2792,False,3137,4,1,,1,,MS007,ms,2014-05-17,20:30:00
2793,False,3138,1,1,,1,,MS007,ms,2014-05-17,20:52:00
2794,False,3138,2,1,,1,,MS007,ms,2014-05-17,20:52:00
2795,False,3139,1,1,,1,,MS001,ms,2014-05-17,18:26:00
2796,False,3139,2,1,,1,,MS001,ms,2014-05-17,18:26:00
2797,False,3140,1,1,,1,,MS001,ms,2014-05-17,19:18:00
2798,False,3140,2,1,,1,,MS001,ms,2014-05-17,19:18:00
2799,False,3141,1,1,,1,,MS013,ms,2014-05-17,19:58:00
2800,False,3141,2,1,,1,,MS013,ms,2014-05-17,19:58:00
2801,False,3142,1,1,,1,,MS013,ms,2014-05-17,20:29:00
2802,False,3142,2,1,,1,,MS013,ms,2014-05-17,20:30:00
2803,False,3142,3,1,,1,,MS013,ms,2014-05-17,20:30:00
2804,False,3144,1,1,,1,,MS012,ms,2014-05-17,19:30:00
2805,False,3144,2,1,,1,,MS012,ms,2014-05-17,19:30:00
2806,False,3145,1,1,,2,,MS012,ms,2014-05-17,21:45:00
2807,False,3146,1,1,,1,,MS012,ms,2014-05-17,22:29:00
2808,False,3147,1,1,,1,,MS013,ms,2014-05-20,19:06:00
2809,False,3147,2,1,,1,,MS013,ms,2014-05-20,19:06:00
2810,False,3148,1,1,,1,,MS013,ms,2014-05-20,19:31:00
2811,False,3148,2,1,,1,,MS013,ms,2014-05-20,19:31:00
2812,False,3149,1,1,,1,,MS004,ms,2014-05-20,18:45:00
2813,False,3149,2,1,,1,,MS004,ms,2014-05-20,18:45:00
2814,False,3149,3,1,,1,,MS004,ms,2014-05-20,18:45:00
2815,False,3149,4,1,,1,,MS004,ms,2014-05-20,18:45:00
2816,False,3149,5,1,,1,,MS004,ms,2014-05-20,18:45:00
2817,False,3149,6,1,,1,,MS004,ms,2014-05-20,18:45:00
2818,False,3149,7,1,,1,,MS004,ms,2014-05-20,18:45:00
2819,False,3149,8,1,,1,,MS004,ms,2014-05-20,18:45:00
2820,False,3149,9,1,,1,,MS004,ms,2014-05-20,18:45:00
2821,False,3150,1,1,,1,,MS004,ms,2014-05-20,19:16:00
2822,False,3151,1,1,,1,,MS018,ms,2014-05-20,19:10:00
2823,False,3151,2,1,,1,,MS018,ms,2014-05-20,19:10:00
2824,False,3152,1,1,,1,,MS018,ms,2014-05-20,20:28:00
2825,False,3153,1,1,,1,,MS016,ms,2014-05-20,19:06:00
2826,False,3153,2,1,,1,,MS016,ms,2014-05-20,19:06:00
2827,False,3154,1,1,,1,,MS015,ms,2014-05-20,18:56:00
2828,False,3154,2,1,,1,,MS015,ms,2014-05-20,18:56:00
2829,False,3156,1,1,,1,,MS007,ms,2014-05-20,18:37:00
2830,False,3156,2,1,,1,,MS007,ms,2014-05-20,18:37:00
2831,False,3156,3,1,,1,,MS007,ms,2014-05-20,18:37:00
2832,False,3156,4,1,,1,,MS007,ms,2014-05-20,18:37:00
2833,False,3157,1,1,,1,,MS007,ms,2014-05-20,19:38:00
2834,False,3157,2,1,,1,,MS007,ms,2014-05-20,19:38:00
2835,False,3157,3,1,,1,,MS007,ms,2014-05-20,19:38:00
2836,False,3157,4,1,,1,,MS007,ms,2014-05-20,19:38:00
2837,False,3158,1,1,,1,,MS001,ms,2014-05-20,18:41:00
2838,False,3161,1,1,,1,,MS001,ms,2014-05-20,20:28:00
2839,False,3161,2,1,,1,,MS001,ms,2014-05-20,20:28:00
2840,False,3161,3,1,,1,,MS001,ms,2014-05-20,20:28:00
2841,False,3162,1,1,,1,,MS010,ms,2014-05-20,19:09:00
2842,False,3162,2,1,,1,,MS010,ms,2014-05-20,19:09:00
2843,False,3162,3,1,,1,,MS010,ms,2014-05-20,19:09:00
2844,False,3163,1,1,,1,,MS010,ms,2014-05-20,19:46:00
2845,False,3164,1,1,,1,,MS009,ms,2014-05-20,18:35:00
2846,False,3164,2,1,,1,,MS009,ms,2014-05-20,18:35:00
2847,False,3164,3,1,,1,,MS009,ms,2014-05-20,18:35:00
2848,False,3165,1,1,,1,,MS009,ms,2014-05-20,19:59:00
2849,False,3165,2,1,,1,,MS009,ms,2014-05-20,19:59:00
2850,False,3168,1,1,,1,,MS006,ms,2014-05-20,18:50:00
2851,False,3169,1,1,,1,,MS006,ms,2014-05-20,19:09:00
2852,False,3170,1,1,,1,,MS006,ms,2014-05-20,19:31:00
2853,False,3171,1,1,,1,,MS006,ms,2014-05-20,20:00:00
2854,False,3172,1,1,,1,,MS006,ms,2014-05-20,20:07:00
2855,False,3173,1,1,,1,,MS006,ms,2014-05-20,20:26:00
2856,False,3175,1,1,,1,,MS011,ms,2014-05-22,20:20:00
2857,False,3175,2,1,,1,,MS011,ms,2014-05-22,20:20:00
2858,False,3175,3,1,,1,,MS011,ms,2014-05-22,20:20:00
2859,False,3175,4,1,,1,,MS011,ms,2014-05-22,20:20:00
2860,False,3175,5,1,,1,,MS011,ms,2014-05-22,20:20:00
2861,False,3177,1,1,,1,,MS013,ms,2014-05-22,19:29:00
2862,False,3178,1,1,,1,,MS013,ms,2014-05-22,19:42:00
2863,False,3178,2,1,,1,,MS013,ms,2014-05-22,19:42:00
2864,False,3180,1,1,,1,,MS013,ms,2014-05-22,20:17:00
2865,False,3181,1,1,,1,,MS013,ms,2014-05-22,20:24:00
2866,False,3181,2,1,,1,,MS013,ms,2014-05-22,20:24:00
2867,False,3182,1,1,,1,,MS013,ms,2014-05-22,20:39:00
2868,False,3183,1,1,,1,,MS013,ms,2014-05-22,20:53:00
2869,False,3183,2,1,,1,,MS013,ms,2014-05-22,20:53:00
2870,False,3184,1,1,,1,,MS013,ms,2014-05-22,21:05:00
2871,False,3185,1,1,,1,,MS013,ms,2014-05-22,21:12:00
2872,False,3185,2,1,,1,,MS013,ms,2014-05-22,21:12:00
2873,False,3186,1,1,,1,,MS013,ms,2014-05-22,21:20:00
2874,False,3188,1,1,,1,,MS024,ms,2014-05-22,20:18:00
2875,False,3188,2,1,,1,,MS024,ms,2014-05-22,20:18:00
2876,False,3190,1,1,,1,,MS006,ms,2014-05-22,19:13:00
2877,False,3190,2,1,,1,,MS006,ms,2014-05-22,19:13:00
2878,False,3191,1,1,,1,,MS006,ms,2014-05-22,20:15:00
2879,False,3191,2,1,,1,,MS006,ms,2014-05-22,20:15:00
2880,False,3191,3,1,,1,,MS006,ms,2014-05-22,20:15:00
2881,False,3191,4,1,,1,,MS006,ms,2014-05-22,20:15:00
2882,False,3191,5,1,,1,,MS006,ms,2014-05-22,20:15:00
2883,False,3192,1,1,,1,,MS023,ms,2014-05-22,19:06:00
2884,False,3192,2,1,,1,,MS023,ms,2014-05-22,19:06:00
2885,False,3192,3,1,,1,,MS023,ms,2014-05-22,19:06:00
2886,False,3193,1,1,,1,,MS023,ms,2014-05-22,20:43:00
2887,False,3193,2,1,,1,,MS023,ms,2014-05-22,20:43:00
2888,False,3193,3,1,,1,,MS023,ms,2014-05-22,20:43:00
2889,False,3195,1,1,,2,,MS009,ms,2014-05-22,19:11:00
2890,False,3196,1,1,,1,,MS009,ms,2014-05-22,19:46:00
2891,False,3196,2,1,,3,,MS009,ms,2014-05-22,19:46:00
2892,False,3198,1,1,,1,,MS018,ms,2014-05-22,19:49:00
2893,False,3198,2,1,,1,,MS018,ms,2014-05-22,19:50:00
2894,False,3198,3,1,,1,,MS018,ms,2014-05-22,19:50:00
2895,False,3199,1,1,,1,,MS016,ms,2014-05-22,19:08:00
2896,False,3199,2,1,,1,,MS016,ms,2014-05-22,19:08:00
2897,False,3199,3,1,,1,,MS016,ms,2014-05-22,19:08:00
2898,False,3199,4,1,,1,,MS016,ms,2014-05-22,19:08:00
2899,False,3199,5,1,,1,,MS016,ms,2014-05-22,19:08:00
2900,False,3200,1,1,,1,,MS015,ms,2014-05-22,19:06:00
2901,False,3200,2,1,,1,,MS015,ms,2014-05-22,19:06:00
2902,False,3200,3,1,,1,,MS015,ms,2014-05-22,19:06:00
2903,False,3201,1,1,,1,,MS015,ms,2014-05-22,20:28:00
2904,False,3201,2,1,,1,,MS015,ms,2014-05-22,20:28:00
2905,False,3203,1,1,,1,,MS020,ms,2014-05-22,19:54:00
2906,False,3203,2,1,,1,,MS020,ms,2014-05-22,19:54:00
2907,False,3203,3,1,,1,,MS020,ms,2014-05-22,19:54:00
2908,False,3205,1,1,,1,,MS007,ms,2014-05-22,18:15:00
2909,False,3205,2,1,,1,,MS007,ms,2014-05-22,18:15:00
2910,False,3206,1,1,,1,,MS007,ms,2014-05-22,19:09:00
2911,False,3206,2,1,,1,,MS007,ms,2014-05-22,19:09:00
2912,False,3207,1,1,,1,,MS007,ms,2014-05-22,19:36:00
2913,False,3207,2,1,,1,,MS007,ms,2014-05-22,19:37:00
2914,False,3208,1,1,,1,,MS007,ms,2014-05-22,19:49:00
2915,False,3209,1,1,,1,,MS007,ms,2014-05-22,20:29:00
2916,False,3213,1,1,,1,,i436,i4,2014-05-22,19:51:00
2917,False,3214,1,1,,1,,i436,i4,2014-05-22,20:00:00
2918,False,3215,1,1,,2,,i436,i4,2014-05-22,20:21:00
2919,False,3215,2,1,,2,,i436,i4,2014-05-22,20:21:00
2920,False,3215,3,1,,2,,i436,i4,2014-05-22,20:22:00
2921,False,3215,4,1,,2,,i436,i4,2014-05-22,20:22:00
2922,False,3216,1,1,,1,,i436,i4,2014-05-22,20:50:00
2923,False,3217,1,1,,2,,MS012,ms,2014-05-22,20:25:00
2924,False,3218,1,1,,1,,MS012,ms,2014-05-22,21:09:00
2925,False,3219,1,1,,1,,MS012,ms,2014-05-22,21:35:00
2926,False,3219,2,1,,1,,MS012,ms,2014-05-22,21:35:00
2927,False,3220,1,1,,1,,MS011,ms,2014-05-24,18:51:00
2928,False,3220,2,1,,1,,MS011,ms,2014-05-24,18:51:00
2929,False,3220,3,1,,1,,MS011,ms,2014-05-24,18:51:00
2930,False,3220,4,1,,1,,MS011,ms,2014-05-24,18:51:00
2931,False,3220,5,1,,1,,MS011,ms,2014-05-24,18:51:00
