person_id,is_labourer,household_id,person_num,relationship,relationship_other,nationality,nationality_other,gender,age,occ,occ_other,occ_sector,occ_sector_other,occ_level,occ_level_other,nol,license,auto_availability,interviewer_id,interviewer_company,interview_date,interview_time,code_hp
5291,False,2782,5,4,,5,,2,5,9,,<NA>,,<NA>,,2,2,4,MS016,ms,2014-05-03,18:18:00,278205
5292,False,2783,1,1,,5,,1,45,1,,1,,2,,1,1,1,MS016,ms,2014-05-03,18:41:00,278301
5293,False,2783,2,2,,5,,2,40,7,,<NA>,,<NA>,,1,1,3,MS016,ms,2014-05-03,18:41:00,278302
5294,False,2784,1,1,,5,,1,41,1,,7,-1,1,,1,1,1,MS016,ms,2014-05-03,18:59:00,278401
5295,False,2784,2,2,,5,,2,38,7,,<NA>,,<NA>,,1,1,3,MS016,ms,2014-05-03,19:00:00,278402
5296,False,2784,3,4,,5,,1,18,3,,<NA>,,<NA>,,1,2,4,MS016,ms,2014-05-03,19:00:00,278403
5297,False,2784,4,4,,5,,1,7,5,,<NA>,,<NA>,,1,2,4,MS016,ms,2014-05-03,19:01:00,278404
5298,False,2784,5,4,,5,,2,4,9,,<NA>,,<NA>,,2,2,4,MS016,ms,2014-05-03,19:01:00,278405
5299,False,2838,1,1,,5,,1,39,1,,2,,3,,1,1,1,MS016,ms,2014-04-29,20:27:00,283801
5300,False,2838,2,9,,5,,1,34,1,,1,,3,,1,2,4,MS016,ms,2014-04-29,20:28:00,283802
5301,False,2838,3,9,,5,,1,36,1,,2,,3,,1,2,4,MS016,ms,2014-04-29,20:28:00,283803
5302,False,2839,2,4,,1,,1,32,1,,5,,1,,2,1,1,MS011,ms,2014-04-29,18:41:00,283902
5303,False,2839,3,4,,1,,1,30,1,,5,,1,,2,1,1,MS011,ms,2014-04-29,18:43:00,283903
5304,False,2840,1,1,,1,,1,50,1,,1,,1,,1,1,1,MS013,ms,2014-04-29,18:41:00,284001
5305,False,2840,2,2,,1,,2,45,7,,<NA>,,<NA>,,1,1,1,MS013,ms,2014-04-29,18:42:00,284002
5306,False,2841,1,1,,1,,1,48,1,,1,,1,,1,1,1,MS013,ms,2014-04-29,18:58:00,284101
5307,False,2842,1,7,aunty,1,,2,52,1,,3,,2,,1,1,1,MS013,ms,2014-04-29,19:17:00,284201
5308,False,2842,2,7,aunty,1,,2,50,1,,3,,2,,1,1,1,MS013,ms,2014-04-29,19:18:00,284202
5309,False,2842,3,7,grand daughter,1,,2,21,9,college student,<NA>,,<NA>,,1,1,2,MS013,ms,2014-04-29,19:19:00,284203
5310,False,2843,1,1,,5,,1,35,1,,7,DFC,2,,1,1,1,MS013,ms,2014-04-29,19:33:00,284301
5311,False,2844,1,1,,5,,1,38,1,,5,,1,,1,1,1,MS013,ms,2014-04-29,19:48:00,284401
5312,False,2844,2,6,,5,,1,28,1,,5,,2,,1,1,1,MS013,ms,2014-04-29,19:49:00,284402
5313,False,2845,1,1,,1,,1,35,1,,2,,2,,1,1,1,MS013,ms,2014-04-29,20:07:00,284501
5314,False,2845,2,6,,1,,1,31,1,,5,,1,,1,1,1,MS013,ms,2014-04-29,20:10:00,284502
5315,False,2847,1,1,,5,,2,40,1,,5,,3,,1,2,4,MS009,ms,2014-04-29,19:10:00,284701
5316,False,2847,2,4,,5,,2,24,1,,2,,2,,1,2,4,MS009,ms,2014-04-29,19:11:00,284702
5317,False,2847,3,7,,5,,2,27,1,,5,,3,,1,2,4,MS009,ms,2014-04-29,19:12:00,284703
5318,False,2847,4,7,,5,,2,33,1,,2,,2,,1,2,4,MS009,ms,2014-04-29,19:13:00,284704
5319,False,2848,1,1,,5,,1,29,1,,4,,2,,1,1,1,MS018,ms,2014-04-29,18:53:00,284801
5320,False,2848,2,2,,5,,2,24,7,,<NA>,,<NA>,,1,2,4,MS018,ms,2014-04-29,18:53:00,284802
5321,False,2848,3,4,,5,,1,5,9,,<NA>,,<NA>,,2,2,4,MS018,ms,2014-04-29,18:54:00,284803
5322,False,2848,4,4,,5,,2,5,9,,<NA>,,<NA>,,2,2,4,MS018,ms,2014-04-29,18:54:00,284804
5323,False,2849,1,1,,5,,1,45,1,,3,,3,,1,1,1,MS018,ms,2014-04-29,19:04:00,284901
5324,False,2849,2,2,,5,,2,40,7,,<NA>,,<NA>,,1,2,4,MS018,ms,2014-04-29,19:05:00,284902
5325,False,2849,3,4,,5,,1,18,4,,<NA>,,<NA>,,1,2,4,MS018,ms,2014-04-29,19:05:00,284903
5326,False,2850,1,1,,5,,1,35,1,,4,,3,,1,1,1,MS018,ms,2014-04-29,19:18:00,285001
5327,False,2850,2,2,,5,,2,32,7,,<NA>,,<NA>,,1,2,4,MS018,ms,2014-04-29,19:19:00,285002
5328,False,2850,3,4,,5,,1,10,5,,<NA>,,<NA>,,1,2,4,MS018,ms,2014-04-29,19:19:00,285003
5329,False,2851,1,1,,5,,1,45,1,,4,,2,,1,1,1,MS018,ms,2014-04-29,19:40:00,285101
5330,False,2851,2,4,,5,,1,18,3,,<NA>,,<NA>,,1,2,4,MS018,ms,2014-04-29,19:41:00,285102
5331,False,2851,3,2,,5,,2,37,7,,<NA>,,<NA>,,1,2,4,MS018,ms,2014-04-29,19:41:00,285103
5332,False,2853,1,1,,4,,2,32,1,,3,,1,,1,1,1,MS014,ms,2014-04-29,19:34:00,285301
5333,False,2853,2,3,,5,,1,37,1,,4,,1,,1,1,1,MS014,ms,2014-04-29,19:35:00,285302
5334,False,2854,1,1,,5,,2,35,1,,5,,1,,1,2,3,MS014,ms,2014-04-29,20:04:00,285401
5335,False,2854,2,3,,5,,1,40,1,,7,IT,1,,1,1,1,MS014,ms,2014-04-29,20:04:00,285402
5336,False,2854,3,4,,5,,2,10,5,,<NA>,,<NA>,,1,2,3,MS014,ms,2014-04-29,20:05:00,285403
5337,False,2856,1,1,,5,,1,33,1,,5,,2,,1,1,1,MS007,ms,2014-04-29,18:18:00,285601
5338,False,2856,2,2,,5,,2,29,7,,<NA>,,<NA>,,1,2,3,MS007,ms,2014-04-29,18:19:00,285602
5339,False,2856,3,4,,5,,1,4,9,,<NA>,,<NA>,,1,2,3,MS007,ms,2014-04-29,18:19:00,285603
5340,False,2856,4,4,,5,,1,2,9,,<NA>,,<NA>,,2,2,3,MS007,ms,2014-04-29,18:19:00,285604
5341,False,2857,1,1,,1,,1,46,1,,5,,5,banker,2,1,1,MS007,ms,2014-04-29,18:49:00,285701
5342,False,2857,2,2,,1,,2,40,7,,<NA>,,<NA>,,2,1,1,MS007,ms,2014-04-29,18:49:00,285702
5343,False,2857,3,4,,1,,2,19,3,,<NA>,,<NA>,,1,1,1,MS007,ms,2014-04-29,18:50:00,285703
5344,False,2859,1,1,,1,,1,40,1,,1,,1,,2,1,1,MS010,ms,2014-04-29,18:54:00,285901
5345,False,2859,2,4,,1,,1,16,5,,<NA>,,<NA>,,1,2,4,MS010,ms,2014-04-29,18:55:00,285902
5346,False,2859,3,4,,1,,1,14,5,,<NA>,,<NA>,,1,2,4,MS010,ms,2014-04-29,18:55:00,285903
5347,False,2859,4,4,,1,,1,8,5,,<NA>,,<NA>,,2,2,4,MS010,ms,2014-04-29,18:56:00,285904
5348,False,2859,5,4,,1,,2,7,5,,<NA>,,<NA>,,2,2,4,MS010,ms,2014-04-29,18:56:00,285905
5349,False,2859,6,4,,1,,2,4,9,,<NA>,,<NA>,,2,2,4,MS010,ms,2014-04-29,18:56:00,285906
5350,False,2860,1,1,,1,,2,76,9,Retired,<NA>,,<NA>,,2,1,1,MS010,ms,2014-04-29,19:16:00,286001
5351,False,2860,2,4,,1,,1,34,1,,5,,2,,2,1,1,MS010,ms,2014-04-29,19:17:00,286002
5352,False,2860,3,4,,1,,2,29,1,,1,,2,,2,1,1,MS010,ms,2014-04-29,19:18:00,286003
5353,False,2860,4,4,,1,,2,20,1,,2,,2,,2,1,1,MS010,ms,2014-04-29,19:18:00,286004
5354,False,2861,1,1,,5,,1,30,1,,5,,2,,1,1,1,MS010,ms,2014-04-29,19:33:00,286101
5355,False,2861,2,2,,5,,2,24,7,,<NA>,,<NA>,,1,2,4,MS010,ms,2014-04-29,19:34:00,286102
5356,False,2861,3,4,,5,,1,1,9,Baby,<NA>,,<NA>,,2,2,4,MS010,ms,2014-04-29,19:34:00,286103
5357,False,2862,1,1,,5,,1,42,7,,<NA>,,<NA>,,<NA>,1,1,MS010,ms,2014-04-29,19:46:00,286201
5358,False,2862,2,7,,5,,1,35,1,,7,Modern bakery,2,,1,2,4,MS010,ms,2014-04-29,19:47:00,286202
5359,False,2862,3,7,,5,,2,30,1,,4,,1,,1,2,4,MS010,ms,2014-04-29,19:47:00,286203
5360,False,2862,4,7,,5,,1,40,1,,1,,1,,1,1,1,MS010,ms,2014-04-29,19:48:00,286204
5361,False,2862,5,7,,5,,1,30,1,,4,,2,,1,2,4,MS010,ms,2014-04-29,19:49:00,286205
5362,False,2862,6,7,,5,,2,45,1,,5,,1,,1,2,4,MS010,ms,2014-04-29,19:49:00,286206
5363,False,2862,7,7,,5,,1,28,1,,7,Coffee Shop,2,,1,2,4,MS010,ms,2014-04-29,19:49:00,286207
5364,False,2862,8,7,,5,,1,26,1,,7,Coffee Shop,2,,1,2,4,MS010,ms,2014-04-29,19:50:00,286208
5365,False,2863,1,1,,5,,1,48,1,,5,,2,,1,1,1,MS010,ms,2014-04-29,20:34:00,286301
5366,False,2863,2,2,,5,,2,45,1,,2,,1,,1,1,1,MS010,ms,2014-04-29,20:35:00,286302
5367,False,2863,3,4,,5,,1,17,5,,<NA>,,<NA>,,1,2,4,MS010,ms,2014-04-29,20:35:00,286303
5368,False,2863,4,4,,5,,1,14,5,,<NA>,,<NA>,,1,2,4,MS010,ms,2014-04-29,20:35:00,286304
5369,False,2863,5,4,,5,,2,11,5,,<NA>,,<NA>,,1,2,4,MS010,ms,2014-04-29,20:36:00,286305
5370,False,2864,1,1,,5,,1,43,1,,3,,3,,2,2,3,MS008,ms,2014-04-29,18:24:00,286401
5371,False,2864,2,9,,5,,1,34,1,,3,,3,,2,2,3,MS008,ms,2014-04-29,18:25:00,286402
5372,False,2864,3,9,,6,,1,32,1,,3,,3,,2,2,3,MS008,ms,2014-04-29,18:27:00,286403
5373,False,2864,4,9,,5,,1,29,1,,3,,3,,2,2,3,MS008,ms,2014-04-29,18:28:00,286404
5374,False,2864,5,9,,5,,1,46,1,,3,,3,,2,2,3,MS008,ms,2014-04-29,18:28:00,286405
5375,False,2865,1,1,,5,,1,42,1,,3,,3,,2,2,3,MS008,ms,2014-04-29,18:55:00,286501
5376,False,2865,2,9,,5,,1,35,1,,3,,3,,2,2,3,MS008,ms,2014-04-29,18:55:00,286502
5377,False,2865,3,9,,5,,1,33,1,,3,,3,,2,2,3,MS008,ms,2014-04-29,18:56:00,286503
5378,False,2865,4,9,,5,,1,29,1,,3,,3,,2,2,3,MS008,ms,2014-04-29,18:57:00,286504
5379,False,2866,1,1,,5,,1,35,1,,5,,3,,1,2,4,MS006,ms,2014-04-29,18:24:00,286601
5380,False,2866,2,9,,5,,1,27,1,,5,,3,,1,2,4,MS006,ms,2014-04-29,18:25:00,286602
5381,False,2866,3,9,,5,,1,29,1,,5,,3,,1,2,4,MS006,ms,2014-04-29,18:26:00,286603
5382,False,2867,1,1,,5,,1,40,1,,5,,3,,1,2,4,MS006,ms,2014-04-29,18:45:00,286701
5383,False,2867,2,9,,5,,1,35,1,,5,,3,,1,2,4,MS006,ms,2014-04-29,18:46:00,286702
5384,False,2867,3,9,,5,,1,33,1,,5,,3,,1,2,4,MS006,ms,2014-04-29,18:46:00,286703
5385,False,2867,4,9,,5,,1,30,1,,5,,3,,1,2,4,MS006,ms,2014-04-29,18:47:00,286704
5386,False,2867,5,9,,5,,1,29,1,,5,,3,,1,2,4,MS006,ms,2014-04-29,18:48:00,286705
5387,False,2875,1,1,,5,,1,41,1,,2,,3,,1,1,1,MS016,ms,2014-04-29,19:02:00,287501
5388,False,2875,2,9,,5,,1,38,1,,2,,3,,1,2,4,MS016,ms,2014-04-29,19:03:00,287502
5389,False,2875,3,9,,5,,1,35,1,,2,,3,,1,2,4,MS016,ms,2014-04-29,19:04:00,287503
5390,False,2876,1,1,,5,,1,37,1,,7,-1,3,,1,2,3,MS016,ms,2014-04-29,17:56:00,287601
5391,False,2876,2,9,,5,,1,34,1,,7,-1,3,,1,2,3,MS016,ms,2014-04-29,17:57:00,287602
5392,False,2876,3,9,,5,,1,32,1,,7,-1,3,,1,2,3,MS016,ms,2014-04-29,17:58:00,287603
5393,False,2877,1,1,,5,,1,37,1,,7,-1,3,,1,2,3,MS016,ms,2014-04-29,18:34:00,287701
5394,False,2877,2,9,,5,,1,30,1,,7,-1,3,,1,2,4,MS016,ms,2014-04-29,18:34:00,287702
5395,False,2877,3,9,,5,,1,32,1,,7,-1,3,,1,2,3,MS016,ms,2014-04-29,18:35:00,287703
5396,False,2877,4,9,,5,,1,36,1,,7,-1,3,,1,2,4,MS016,ms,2014-04-29,18:36:00,287704
5397,False,2877,5,9,,5,,1,38,1,,7,-1,3,,1,2,4,MS016,ms,2014-04-29,18:37:00,287705
5398,False,2878,1,1,,5,,1,32,1,,4,,3,,2,1,1,MS001,ms,2014-04-29,17:55:00,287801
5399,False,2878,2,9,,5,,1,45,8,,<NA>,,<NA>,,1,2,4,MS001,ms,2014-04-29,18:00:00,287802
5400,False,2878,3,9,,5,,1,45,1,,4,,3,,2,1,1,MS001,ms,2014-04-29,18:02:00,287803
5401,False,2881,1,1,,5,,1,50,1,,7,-1,1,,2,2,4,MS001,ms,2014-04-29,19:28:00,288101
5402,False,2881,2,9,,5,,1,38,1,,7,-1,1,,1,2,4,MS001,ms,2014-04-29,19:29:00,288102
5403,False,2881,3,9,,5,,1,48,1,,7,-1,1,,2,2,4,MS001,ms,2014-04-29,19:30:00,288103
5404,False,2881,4,9,,5,,1,35,1,,7,-1,1,,2,2,4,MS001,ms,2014-04-29,19:31:00,288104
5405,False,2881,5,9,,5,,1,45,1,,7,-1,1,,2,2,4,MS001,ms,2014-04-29,19:32:00,288105
5406,False,2881,6,9,,5,,1,30,1,,7,-1,1,,2,2,4,MS001,ms,2014-04-29,19:32:00,288106
5407,False,2881,7,9,,5,,1,28,1,,7,-1,1,,2,2,4,MS001,ms,2014-04-29,19:33:00,288107
5408,False,2881,8,9,,5,,1,27,1,,7,-1,1,,2,2,4,MS001,ms,2014-04-29,19:34:00,288108
5409,False,2881,9,9,,5,,1,30,1,,7,-1,1,,2,2,4,MS001,ms,2014-04-29,19:34:00,288109
5410,False,2881,10,9,,5,,1,56,1,,7,-1,1,,2,2,4,MS001,ms,2014-04-29,19:35:00,288110
5411,False,2881,11,9,,5,,1,37,1,,7,-1,1,,2,2,4,MS001,ms,2014-04-29,19:35:00,288111
5412,False,2881,12,9,,5,,1,50,1,,7,-1,1,,2,2,4,MS001,ms,2014-04-29,19:36:00,288112
5413,False,2882,1,1,,5,,1,36,1,,7,Construction,4,Unskilled Labour,1,2,4,MS012,ms,2014-04-29,19:17:00,288201
5414,False,2882,2,9,,5,,1,32,1,,7,Construction,4,Unskilled Labour,1,2,4,MS012,ms,2014-04-29,19:19:00,288202
5415,False,2883,1,1,,5,,1,39,1,,7,Company,1,,1,2,4,MS012,ms,2014-04-29,20:09:00,288301
5416,False,2883,2,7,,5,,1,28,1,,7,Company,4,Unskilled Labour,1,2,4,MS012,ms,2014-04-29,20:12:00,288302
5417,False,2883,3,7,,5,,1,28,1,,7,Company,4,Unskilled Labour,1,2,4,MS012,ms,2014-04-29,20:13:00,288303
5418,False,2883,4,7,,5,,1,25,1,,7,Company,4,Unskilled Labour,1,2,4,MS012,ms,2014-04-29,20:16:00,288304
5419,False,2883,5,7,,5,,1,26,9,,<NA>,,<NA>,,1,2,4,MS012,ms,2014-04-29,20:18:00,288305
5420,False,2884,1,1,,5,,1,26,1,,7,-1,4,Unskilled Labour,1,2,4,MS012,ms,2014-04-29,21:26:00,288401
5421,False,2884,2,9,,5,,1,32,1,,7,Construction,4,Unskilled Labour,1,2,4,MS012,ms,2014-04-29,21:29:00,288402
5422,False,2884,3,9,,5,,1,25,1,,7,Construction,4,Unskilled Labour,1,2,4,MS012,ms,2014-04-29,21:30:00,288403
5423,False,2884,4,9,,5,,1,31,1,,7,Construction,4,Unskilled Labour,1,2,4,MS012,ms,2014-04-29,21:31:00,288404
5424,False,2839,1,1,,1,,1,70,7,,<NA>,,<NA>,,2,1,3,MS011,ms,2014-04-30,16:28:00,283901
5425,False,2839,4,4,,1,,2,27,1,,5,,1,,1,1,3,MS011,ms,2014-04-30,16:30:00,283904
5426,False,2887,1,1,,5,,1,35,1,,1,,2,,1,1,1,MS013,ms,2014-04-30,20:55:00,288701
5427,False,2887,2,2,,5,,2,28,1,,4,,2,,1,1,1,MS013,ms,2014-04-30,20:56:00,288702
5428,False,2887,3,4,,5,,2,4,9,,<NA>,,<NA>,,2,2,4,MS013,ms,2014-04-30,20:58:00,288703
5429,False,2890,3,4,,1,,1,32,1,,1,,2,,1,1,1,MS013,ms,2014-04-30,22:17:00,289003
5430,False,2890,4,4,,1,,1,30,1,,1,,2,,1,1,1,MS013,ms,2014-04-30,22:18:00,289004
5431,False,2890,5,4,,1,,1,23,1,,1,,2,,1,1,1,MS013,ms,2014-04-30,22:18:00,289005
5432,False,2894,1,1,,5,,1,37,1,,4,,3,,1,1,1,MS006,ms,2014-04-30,20:18:00,289401
5433,False,2894,2,2,,5,,2,33,7,,<NA>,,<NA>,,2,2,4,MS006,ms,2014-04-30,20:19:00,289402
5434,False,2894,3,4,,5,,1,12,5,,<NA>,,<NA>,,2,2,4,MS006,ms,2014-04-30,20:20:00,289403
5435,False,2894,4,4,,5,,2,8,5,,<NA>,,<NA>,,2,2,4,MS006,ms,2014-04-30,20:20:00,289404
5436,False,2894,5,4,,5,,2,6,5,,<NA>,,<NA>,,2,2,4,MS006,ms,2014-04-30,20:21:00,289405
5437,False,2894,6,4,,5,,2,3,9,,<NA>,,<NA>,,2,2,4,MS006,ms,2014-04-30,20:22:00,289406
5438,False,2895,1,1,,5,,1,28,1,,5,,3,,1,2,4,MS006,ms,2014-04-30,20:56:00,289501
5439,False,2895,2,2,,5,,2,26,1,,7,Maid,3,,1,2,4,MS006,ms,2014-04-30,20:58:00,289502
5440,False,2896,1,1,,1,,1,70,8,,<NA>,,<NA>,,2,1,1,MS006,ms,2014-04-30,21:17:00,289601
5441,False,2896,2,2,,1,,2,48,7,,<NA>,,<NA>,,2,2,4,MS006,ms,2014-04-30,21:34:00,289602
5442,False,2896,3,4,,1,,2,30,1,,1,,2,,1,1,1,MS006,ms,2014-04-30,21:35:00,289603
5443,False,2896,4,4,,1,,1,24,1,,1,,2,,1,1,1,MS006,ms,2014-04-30,21:36:00,289604
5444,False,2896,5,4,,1,,1,25,8,,<NA>,,<NA>,,2,2,4,MS006,ms,2014-04-30,21:37:00,289605
5445,False,2896,6,4,,1,,2,21,1,,1,,1,,1,1,1,MS006,ms,2014-04-30,21:38:00,289606
5446,False,2897,1,1,,3,,1,45,1,,4,,1,,2,1,1,MS004,ms,2014-04-30,19:21:00,289701
5447,False,2897,2,2,,3,,2,32,7,,<NA>,,<NA>,,2,1,1,MS004,ms,2014-04-30,19:22:00,289702
5448,False,2897,3,4,,2,,1,7,5,,<NA>,,<NA>,,<NA>,2,4,MS004,ms,2014-04-30,19:23:00,289703
5449,False,2897,4,4,,3,,1,10,5,,<NA>,,<NA>,,2,2,4,MS004,ms,2014-04-30,19:24:00,289704
5450,False,2897,5,4,,3,,2,9,5,,<NA>,,<NA>,,2,2,4,MS004,ms,2014-04-30,19:25:00,289705
5451,False,2898,1,1,,1,,1,52,1,,1,,1,,2,1,1,MS004,ms,2014-04-30,20:07:00,289801
5452,False,2898,2,4,,1,,2,16,3,,<NA>,,<NA>,,2,2,4,MS004,ms,2014-04-30,20:07:00,289802
5453,False,2898,3,2,,1,,2,33,7,,<NA>,,<NA>,,2,1,1,MS004,ms,2014-04-30,20:08:00,289803
5454,False,2898,4,4,,1,,1,4,9,,<NA>,,<NA>,,2,2,4,MS004,ms,2014-04-30,20:10:00,289804
5455,False,2898,5,4,,1,,2,3,9,,<NA>,,<NA>,,2,2,4,MS004,ms,2014-04-30,20:10:00,289805
5456,False,2901,1,1,,1,,1,56,1,,4,,2,,1,1,1,MS018,ms,2014-04-30,20:32:00,290101
5457,False,2902,1,1,,5,,1,32,1,,4,,3,,1,2,4,MS018,ms,2014-04-30,20:38:00,290201
5458,False,2907,1,1,,5,,1,44,1,,1,,1,,1,1,1,MS016,ms,2014-04-30,18:49:00,290701
5459,False,2907,2,2,,5,,2,39,7,,<NA>,,<NA>,,1,1,2,MS016,ms,2014-04-30,18:51:00,290702
5460,False,2907,3,4,,5,,1,13,5,,<NA>,,<NA>,,1,2,3,MS016,ms,2014-04-30,18:55:00,290703
5461,False,2907,4,4,,5,,1,11,5,,<NA>,,<NA>,,1,2,3,MS016,ms,2014-04-30,18:55:00,290704
5462,False,2908,1,1,,1,,1,56,1,,1,,1,,1,1,1,MS016,ms,2014-04-30,20:09:00,290801
5463,False,2908,2,2,,1,,2,51,7,,<NA>,,<NA>,,1,1,1,MS016,ms,2014-04-30,20:11:00,290802
5464,False,2908,3,4,,1,,1,29,1,,4,,1,,1,1,1,MS016,ms,2014-04-30,20:12:00,290803
5465,False,2909,1,4,,5,,1,17,3,,<NA>,,<NA>,,1,2,3,MS015,ms,2014-04-30,18:42:00,290901
5466,False,2911,1,1,,5,,1,48,1,,2,,1,,1,1,1,MS015,ms,2014-04-30,19:35:00,291101
5467,False,2911,2,2,,5,,2,45,7,,<NA>,,<NA>,,1,2,3,MS015,ms,2014-04-30,19:38:00,291102
5468,False,2911,3,4,,5,,2,19,3,,<NA>,,<NA>,,1,2,3,MS015,ms,2014-04-30,19:40:00,291103
5469,False,2912,1,1,,5,,1,50,1,,5,,1,,1,1,1,MS014,ms,2014-04-30,19:23:00,291201
5470,False,2912,2,2,,5,,2,38,7,,<NA>,,<NA>,,1,2,3,MS014,ms,2014-04-30,19:24:00,291202
5471,False,2912,3,4,,5,,1,18,3,,<NA>,,<NA>,,1,2,3,MS014,ms,2014-04-30,19:24:00,291203
5472,False,2912,4,4,,5,,1,10,5,,<NA>,,<NA>,,1,2,3,MS014,ms,2014-04-30,19:25:00,291204
5473,False,2912,5,6,,5,,1,41,1,,7,PRIVATE,3,,1,1,1,MS014,ms,2014-04-30,19:26:00,291205
5474,False,2914,1,1,,1,,1,37,1,,1,,1,,1,1,1,MS007,ms,2014-04-30,20:16:00,291401
5475,False,2914,2,2,,1,,2,34,7,,<NA>,,<NA>,,1,1,1,MS007,ms,2014-04-30,20:17:00,291402
5476,False,2914,3,5,,1,,1,58,1,,1,,1,,1,1,1,MS007,ms,2014-04-30,20:18:00,291403
5477,False,2914,4,5,,1,,1,53,7,,<NA>,,<NA>,,1,1,1,MS007,ms,2014-04-30,20:19:00,291404
5478,False,2914,5,6,,1,,1,29,1,,5,,2,,1,1,1,MS007,ms,2014-04-30,20:19:00,291405
5479,False,2914,6,6,,1,,2,25,1,,5,,3,,1,1,1,MS007,ms,2014-04-30,20:20:00,291406
5480,False,2915,1,1,,1,,1,55,8,,<NA>,,<NA>,,1,1,1,MS007,ms,2014-04-30,21:03:00,291501
5481,False,2915,2,2,,1,,2,45,7,,<NA>,,<NA>,,2,2,3,MS007,ms,2014-04-30,21:04:00,291502
5482,False,2915,3,4,,1,,2,34,1,,5,,2,,1,1,1,MS007,ms,2014-04-30,21:04:00,291503
5483,False,2915,4,4,,1,,1,32,9,ill,<NA>,,<NA>,,2,1,1,MS007,ms,2014-04-30,21:06:00,291504
5484,False,2915,5,4,,1,,1,30,1,,1,,1,,1,1,1,MS007,ms,2014-04-30,21:06:00,291505
5485,False,2915,6,4,,1,,1,23,1,,1,,1,,1,1,1,MS007,ms,2014-04-30,21:07:00,291506
5486,False,2916,1,1,,1,,1,63,9,business,<NA>,,<NA>,,1,1,1,MS007,ms,2014-04-30,21:35:00,291601
5487,False,2916,2,2,,1,,2,57,7,,<NA>,,<NA>,,1,2,3,MS007,ms,2014-04-30,21:36:00,291602
5488,False,2916,3,6,,1,,2,42,8,,<NA>,,<NA>,,1,1,2,MS007,ms,2014-04-30,21:36:00,291603
5489,False,2920,1,1,,5,,1,30,1,,5,,3,,1,1,1,MS010,ms,2014-04-30,20:13:00,292001
5490,False,2921,1,1,,5,,1,45,1,,5,,3,,1,2,4,MS010,ms,2014-04-30,20:28:00,292101
5491,False,2921,2,2,,5,,2,45,1,,7,Saloon,2,,1,2,4,MS010,ms,2014-04-30,20:29:00,292102
5492,False,2922,1,1,,1,,1,44,1,,5,,1,,2,1,1,MS010,ms,2014-04-30,20:44:00,292201
5493,False,2922,2,6,,1,,1,21,1,,1,,2,,2,1,1,MS010,ms,2014-04-30,20:45:00,292202
5494,False,2922,3,6,,1,,2,43,1,,7,Sharaf dg in coop (rashidiya),1,,2,2,4,MS010,ms,2014-04-30,20:46:00,292203
5495,False,2922,4,6,,1,,2,17,5,,<NA>,,<NA>,,1,2,4,MS010,ms,2014-04-30,20:48:00,292204
5496,False,2922,5,6,,1,,1,17,5,,<NA>,,<NA>,,1,2,4,MS010,ms,2014-04-30,20:48:00,292205
5497,False,2922,6,6,,1,,2,15,5,,<NA>,,<NA>,,1,2,4,MS010,ms,2014-04-30,20:49:00,292206
5498,False,2922,7,5,,1,,2,68,6,,<NA>,,<NA>,,2,2,4,MS010,ms,2014-04-30,20:50:00,292207
5499,False,2922,8,6,,1,,1,42,1,,1,,1,,2,1,1,MS010,ms,2014-04-30,20:50:00,292208
5500,False,2922,9,6,,1,,1,26,1,,1,,1,,2,1,1,MS010,ms,2014-04-30,20:51:00,292209
5501,False,2922,10,6,,1,,2,46,1,,1,,1,,2,1,1,MS010,ms,2014-04-30,20:51:00,292210
5502,False,2922,11,6,,1,,2,44,1,,1,,1,,2,1,1,MS010,ms,2014-04-30,20:52:00,292211
5503,False,2923,1,1,,1,,1,39,1,,1,,1,,2,1,1,MS010,ms,2014-04-30,21:40:00,292301
5504,False,2923,2,6,,1,,1,40,8,,<NA>,,<NA>,,1,1,1,MS010,ms,2014-04-30,21:41:00,292302
5505,False,2923,3,4,,1,,1,22,3,,<NA>,,<NA>,,1,1,1,MS010,ms,2014-04-30,21:42:00,292303
5506,False,2923,4,4,,1,,1,17,5,,<NA>,,<NA>,,1,2,4,MS010,ms,2014-04-30,21:44:00,292304
5507,False,2923,5,4,,1,,1,1,9,Baby,<NA>,,<NA>,,1,2,4,MS010,ms,2014-04-30,21:46:00,292305
5508,False,2923,6,4,,1,,1,6,5,,<NA>,,<NA>,,2,2,4,MS010,ms,2014-04-30,21:47:00,292306
5509,False,2923,7,4,,1,,2,9,5,,<NA>,,<NA>,,2,2,4,MS010,ms,2014-04-30,21:47:00,292307
5510,False,2923,8,4,,1,,1,8,5,,<NA>,,<NA>,,2,2,4,MS010,ms,2014-04-30,21:48:00,292308
5511,False,2923,9,4,,1,,2,15,5,,<NA>,,<NA>,,2,2,4,MS010,ms,2014-04-30,21:49:00,292309
5512,False,2923,10,4,,1,,1,6,5,,<NA>,,<NA>,,2,2,4,MS010,ms,2014-04-30,21:49:00,292310
5513,False,2924,1,1,,5,,1,45,1,,7,Own Business,1,,1,1,1,MS012,ms,2014-04-30,19:23:00,292401
5514,False,2924,2,2,,5,,2,37,7,,<NA>,,<NA>,,1,2,3,MS012,ms,2014-04-30,19:24:00,292402
5515,False,2924,3,8,,5,,1,35,1,,7,-1,3,,1,1,2,MS012,ms,2014-04-30,19:26:00,292403
5516,False,2924,4,4,,5,,2,5,9,,<NA>,,<NA>,,2,2,4,MS012,ms,2014-04-30,19:27:00,292404
