vehicle_id,has_labourer,household_id,vehicle_num,vehtype,vehtype_other,veh_ownership,veh_ownership_other,interviewer_id,interviewer_company,interview_date,interview_time,person_id,wt
2525,0.0,2948,1.0,1,,2,,MS015,ms,2014-05-05,18:02:00,294802,1
2526,0.0,2952,1.0,1,,1,,MS014,ms,2014-05-05,17:56:00,295201,1
2527,0.0,2954,1.0,1,,1,,MS014,ms,2014-05-05,20:29:00,295401,1
2528,0.0,2957,1.0,1,,1,,MS007,ms,2014-05-05,18:29:00,295701,1
2529,0.0,2958,1.0,1,,1,,MS007,ms,2014-05-05,18:57:00,295801,1
2530,0.0,2958,2.0,1,,1,,MS007,ms,2014-05-05,18:57:00,295801,1
2531,0.0,2959,1.0,1,,1,,MS007,ms,2014-05-05,19:49:00,295901,1
2532,0.0,2961,1.0,1,,1,,MS010,ms,2014-05-05,19:36:00,296101,1
2533,0.0,2961,2.0,1,,1,,MS010,ms,2014-05-05,19:36:00,296101,1
2534,0.0,2961,3.0,1,,1,,MS010,ms,2014-05-05,19:36:00,296101,1
2535,0.0,2963,1.0,1,,1,,MS010,ms,2014-05-05,20:39:00,296301,1
2536,0.0,2963,2.0,1,,1,,MS010,ms,2014-05-05,20:39:00,296301,1
2537,0.0,2963,3.0,1,,1,,MS010,ms,2014-05-05,20:39:00,296301,1
2538,0.0,2964,1.0,1,,1,,MS010,ms,2014-05-05,20:59:00,296401,1
2539,0.0,2964,2.0,1,,1,,MS010,ms,2014-05-05,20:59:00,296401,1
2540,0.0,2964,3.0,1,,1,,MS010,ms,2014-05-05,20:59:00,296401,1
2541,0.0,2964,4.0,1,,1,,MS010,ms,2014-05-05,20:59:00,296401,1
2542,0.0,2794,1.0,1,,1,,MS006,ms,2014-04-28,21:15:00,279401,1
2543,0.0,2794,2.0,1,,1,,MS006,ms,2014-04-28,21:15:00,279401,1
2544,0.0,2800,1.0,1,,1,,MS018,ms,2014-04-28,20:25:00,280001,1
2545,0.0,2971,1.0,2,,1,,MS008,ms,2014-04-28,18:33:00,297101,1
2546,0.0,2795,1.0,1,,1,,MS004,ms,2014-04-28,17:53:00,279501,1
2547,0.0,2795,2.0,1,,1,,MS004,ms,2014-04-28,17:53:00,279501,1
2548,0.0,2795,3.0,1,,1,,MS004,ms,2014-04-28,17:53:00,279501,1
2549,0.0,2795,4.0,1,,1,,MS004,ms,2014-04-28,17:53:00,279501,1
2550,0.0,2795,5.0,1,,1,,MS004,ms,2014-04-28,17:53:00,279501,1
2551,0.0,2796,1.0,1,,1,,MS004,ms,2014-04-28,19:01:00,279601,1
2552,0.0,2797,1.0,1,,1,,MS004,ms,2014-04-28,19:54:00,279701,1
2553,0.0,2807,1.0,1,,1,,MS015,ms,2014-04-28,20:11:00,280701,1
2554,0.0,2807,2.0,1,,1,,MS015,ms,2014-04-28,20:11:00,280701,1
2555,0.0,2832,1.0,1,,1,,MS001,ms,2014-04-28,19:32:00,283201,1
2556,0.0,2832,2.0,1,,2,,MS001,ms,2014-04-28,19:32:00,283202,1
2557,0.0,2834,1.0,1,,1,,MS001,ms,2014-04-28,20:29:00,283401,1
2558,0.0,2834,2.0,1,,1,,MS001,ms,2014-04-28,20:30:00,283401,1
2559,0.0,2824,1.0,1,,1,,MS016,ms,2014-04-28,17:49:00,282401,1
2560,0.0,2824,2.0,1,,1,,MS016,ms,2014-04-28,17:49:00,282401,1
2561,0.0,2825,1.0,1,,1,,MS016,ms,2014-04-28,18:27:00,282501,1
2562,0.0,2825,2.0,1,,1,,MS016,ms,2014-04-28,18:27:00,282501,1
2563,0.0,2788,1.0,1,,1,,MS013,ms,2014-04-28,19:53:00,278801,1
2564,0.0,2788,2.0,1,,1,,MS013,ms,2014-04-28,19:54:00,278801,1
2565,0.0,2788,3.0,1,,1,,MS013,ms,2014-04-28,19:54:00,278801,1
2566,0.0,2812,1.0,1,,1,,MS010,ms,2014-04-28,19:06:00,281201,1
2567,0.0,2812,2.0,1,,1,,MS010,ms,2014-04-28,19:06:00,281201,1
2568,0.0,2812,3.0,1,,1,,MS010,ms,2014-04-28,19:07:00,281201,1
2569,0.0,2813,1.0,1,,1,,MS010,ms,2014-04-28,19:29:00,281301,1
2570,0.0,2813,2.0,1,,1,,MS010,ms,2014-04-28,19:29:00,281301,1
2571,0.0,2814,1.0,1,,1,,MS010,ms,2014-04-28,19:39:00,281401,1
2572,0.0,2815,1.0,1,,1,,MS010,ms,2014-04-28,20:02:00,281501,1
2573,0.0,2815,2.0,1,,1,,MS010,ms,2014-04-28,20:02:00,281501,1
2574,0.0,2791,2.0,1,,1,,MS006,ms,2014-04-28,19:05:00,279101,1
2575,0.0,2793,1.0,1,,1,,MS006,ms,2014-04-28,20:24:00,279301,1
2576,0.0,2793,2.0,1,,1,,MS006,ms,2014-04-28,20:24:00,279301,1
2577,0.0,2808,1.0,1,,1,,1,ms,2014-04-28,17:54:00,280801,1
2578,0.0,2808,2.0,1,,1,,1,ms,2014-04-28,17:54:00,280801,1
2579,0.0,2790,1.0,1,,1,,MS013,ms,2014-04-28,20:39:00,279001,1
2580,0.0,2790,2.0,1,,1,,MS013,ms,2014-04-28,20:39:00,279001,1
2581,0.0,2820,1.0,1,,1,,MS009,ms,2014-04-28,19:28:00,282001,1
2582,0.0,2820,2.0,1,,1,,MS009,ms,2014-04-28,19:28:00,282001,1
2583,0.0,2827,1.0,1,,1,,MS014,ms,2014-04-28,19:32:00,282701,1
2584,0.0,2827,2.0,1,,1,,MS014,ms,2014-04-28,19:32:00,282701,1
2585,0.0,2828,1.0,1,,2,,MS014,ms,2014-04-28,20:19:00,282802,1
2586,0.0,2828,2.0,2,,2,,MS014,ms,2014-04-28,20:19:00,282802,1
2587,0.0,2829,1.0,1,,1,,MS014,ms,2014-04-28,20:53:00,282901,1
2588,0.0,2829,2.0,1,,2,,MS014,ms,2014-04-28,20:53:00,282902,1
2589,0.0,2810,1.0,1,,1,,1,ms,2014-04-28,19:11:00,281001,1
2590,0.0,2810,2.0,1,,1,,1,ms,2014-04-28,19:11:00,281001,1
2591,0.0,2811,1.0,1,,1,,1,ms,2014-04-28,20:22:00,281101,1
2592,0.0,2811,2.0,1,,1,,1,ms,2014-04-28,20:22:00,281101,1
2593,0.0,2976,1.0,1,,1,,MS013,ms,2014-05-06,21:00:00,297601,1
2594,0.0,2977,1.0,1,,1,,MS013,ms,2014-05-06,21:12:00,297701,1
2595,0.0,2977,2.0,1,,1,,MS013,ms,2014-05-06,21:12:00,297701,1
2596,0.0,2979,1.0,1,,1,,MS008,ms,2014-05-06,19:59:00,297901,1
2597,0.0,2979,2.0,2,,1,,MS008,ms,2014-05-06,19:59:00,297901,1
2598,0.0,2981,1.0,1,,1,,MS008,ms,2014-05-06,20:43:00,298101,1
2599,0.0,2983,1.0,1,,1,,MS006,ms,2014-05-06,20:18:00,298301,1
2600,0.0,2983,2.0,1,,1,,MS006,ms,2014-05-06,20:18:00,298301,1
2601,0.0,2984,1.0,1,,1,,MS006,ms,2014-05-06,20:58:00,298401,1
2602,0.0,2984,2.0,1,,1,,MS006,ms,2014-05-06,20:58:00,298401,1
2603,0.0,2984,3.0,1,,1,,MS006,ms,2014-05-06,20:58:00,298401,1
2604,0.0,2984,4.0,1,,1,,MS006,ms,2014-05-06,20:58:00,298401,1
2605,0.0,2984,5.0,1,,1,,MS006,ms,2014-05-06,20:58:00,298401,1
2606,0.0,2985,1.0,1,,1,,MS006,ms,2014-05-06,21:22:00,298501,1
2607,0.0,2985,2.0,1,,1,,MS006,ms,2014-05-06,21:22:00,298501,1
2608,0.0,2985,3.0,1,,1,,MS006,ms,2014-05-06,21:22:00,298501,1
2609,0.0,2986,1.0,1,,1,,MS023,ms,2014-05-06,20:18:00,298601,1
2610,0.0,2986,2.0,1,,1,,MS023,ms,2014-05-06,20:19:00,298601,1
2611,0.0,2986,3.0,1,,1,,MS023,ms,2014-05-06,20:19:00,298601,1
2612,0.0,2987,1.0,1,,1,,MS023,ms,2014-05-06,21:22:00,298701,1
2613,0.0,2987,2.0,1,,1,,MS023,ms,2014-05-06,21:23:00,298701,1
2614,0.0,2989,1.0,1,,1,,MS023,ms,2014-05-07,14:40:00,298901,1
2615,0.0,2989,2.0,1,,1,,MS023,ms,2014-05-07,14:40:00,298901,1
2616,0.0,2992,1.0,1,,1,,MS009,ms,2014-05-06,20:34:00,299201,1
2617,0.0,2992,2.0,1,,2,,MS009,ms,2014-05-06,20:34:00,299202,1
2618,0.0,2993,1.0,1,,1,,MS004,ms,2014-05-06,19:37:00,299301,1
2619,0.0,2993,2.0,1,,1,,MS004,ms,2014-05-06,19:37:00,299301,1
2620,0.0,2993,3.0,1,,1,,MS004,ms,2014-05-06,19:37:00,299301,1
2621,0.0,2995,1.0,1,,1,,MS004,ms,2014-05-06,20:31:00,299501,1
2622,0.0,2995,2.0,1,,1,,MS004,ms,2014-05-06,20:31:00,299501,1
2623,0.0,2995,3.0,1,,1,,MS004,ms,2014-05-06,20:31:00,299501,1
2624,0.0,2996,1.0,1,,1,,MS004,ms,2014-05-06,21:03:00,299601,1
2625,0.0,2997,1.0,1,,1,,MS004,ms,2014-05-06,21:22:00,299701,1
2626,0.0,2997,2.0,1,,1,,MS004,ms,2014-05-06,21:22:00,299701,1
2627,0.0,3001,1.0,1,,1,,MS016,ms,2014-05-06,18:52:00,300101,1
2628,0.0,3001,2.0,1,,1,,MS016,ms,2014-05-06,18:52:00,300101,1
2629,0.0,3001,3.0,1,,1,,MS016,ms,2014-05-06,18:52:00,300101,1
2630,0.0,3001,4.0,1,,1,,MS016,ms,2014-05-06,18:52:00,300101,1
2631,0.0,3002,1.0,1,,2,,MS016,ms,2014-05-06,19:13:00,300202,1
2632,0.0,3002,2.0,1,,1,,MS016,ms,2014-05-06,19:13:00,300201,1
2633,0.0,3002,3.0,1,,1,,MS016,ms,2014-05-06,19:13:00,300201,1
2634,0.0,3002,4.0,1,,1,,MS016,ms,2014-05-06,19:13:00,300201,1
2635,0.0,3002,5.0,1,,1,,MS016,ms,2014-05-06,19:13:00,300201,1
2636,0.0,3003,1.0,1,,1,,MS016,ms,2014-05-06,19:55:00,300301,1
2637,0.0,3004,1.0,1,,1,,MS016,ms,2014-05-06,20:10:00,300401,1
2638,0.0,3005,1.0,1,,1,,MS016,ms,2014-05-06,20:30:00,300501,1
2639,0.0,3005,2.0,1,,1,,MS016,ms,2014-05-06,20:30:00,300501,1
2640,0.0,3006,1.0,1,,1,,MS020,ms,2014-05-06,18:55:00,300601,1
2641,0.0,3006,2.0,1,,1,,MS020,ms,2014-05-06,18:56:00,300601,1
2642,0.0,3006,3.0,1,,1,,MS020,ms,2014-05-06,18:56:00,300601,1
2643,0.0,3006,4.0,1,,1,,MS020,ms,2014-05-06,18:56:00,300601,1
2644,0.0,3007,1.0,1,,2,company,MS020,ms,2014-05-06,19:39:00,300702,1
2645,0.0,3008,1.0,3,,1,,MS020,ms,2014-05-06,19:57:00,300801,1
2646,0.0,3011,1.0,1,,1,,MS014,ms,2014-05-06,19:25:00,301101,1
2647,0.0,3011,2.0,1,,1,,MS014,ms,2014-05-06,19:25:00,301101,1
2648,0.0,3012,1.0,1,,1,,MS014,ms,2014-05-06,20:00:00,301201,1
2649,0.0,3012,2.0,1,,1,,MS014,ms,2014-05-06,20:00:00,301201,1
2650,0.0,3013,1.0,1,,1,,MS014,ms,2014-05-06,20:47:00,301301,1
2651,0.0,3014,1.0,1,,1,,MS014,ms,2014-05-06,21:02:00,301401,1
2652,0.0,3014,2.0,1,,1,,MS014,ms,2014-05-06,21:02:00,301401,1
2653,0.0,3015,1.0,1,,1,,MS014,ms,2014-05-06,21:25:00,301501,1
2654,0.0,3015,2.0,1,,1,,MS014,ms,2014-05-06,21:25:00,301501,1
2655,0.0,3028,1.0,1,,1,,MS001,ms,2014-05-06,20:56:00,302801,1
2656,0.0,3031,1.0,1,,2,,MS012,ms,2014-05-06,19:28:00,303102,1
2657,0.0,3040,1.0,1,,1,,MS008,ms,2014-05-07,20:14:00,304001,1
2658,0.0,3040,2.0,1,,1,,MS008,ms,2014-05-07,20:14:00,304001,1
2659,0.0,3041,1.0,1,,1,,MS008,ms,2014-05-07,20:46:00,304101,1
2660,0.0,3041,2.0,1,,1,,MS008,ms,2014-05-07,20:46:00,304101,1
2661,0.0,3041,3.0,1,,1,,MS008,ms,2014-05-07,20:46:00,304101,1
2662,0.0,3042,1.0,1,,1,,MS008,ms,2014-05-07,20:59:00,304201,1
2663,0.0,3042,2.0,1,,1,,MS008,ms,2014-05-07,20:59:00,304201,1
2664,0.0,3043,1.0,1,,1,,MS008,ms,2014-05-07,21:30:00,304301,1
2665,0.0,3050,1.0,1,,1,,MS023,ms,2014-05-07,20:34:00,305001,1
2666,0.0,3050,2.0,1,,1,,MS023,ms,2014-05-07,20:34:00,305001,1
2667,0.0,3050,3.0,1,,1,,MS023,ms,2014-05-07,20:34:00,305001,1
2668,0.0,3050,4.0,1,,1,,MS023,ms,2014-05-07,20:34:00,305001,1
2669,0.0,3050,5.0,1,,1,,MS023,ms,2014-05-07,20:34:00,305001,1
2670,0.0,3050,6.0,1,,1,,MS023,ms,2014-05-07,20:34:00,305001,1
2671,0.0,3051,1.0,1,,1,,MS009,ms,2014-05-07,19:46:00,305101,1
2672,0.0,3051,2.0,1,,3,,MS009,ms,2014-05-07,19:46:00,305103,1
2673,0.0,3053,1.0,1,,1,,MS004,ms,2014-05-07,21:03:00,305301,1
2674,0.0,3053,2.0,1,,1,,MS004,ms,2014-05-07,21:03:00,305301,1
2675,0.0,3053,3.0,1,,1,,MS004,ms,2014-05-07,21:03:00,305301,1
2676,0.0,3053,4.0,1,,1,,MS004,ms,2014-05-07,21:03:00,305301,1
2677,0.0,3053,5.0,1,,1,,MS004,ms,2014-05-07,21:03:00,305301,1
2678,0.0,3055,1.0,1,,1,,MS018,ms,2014-05-07,19:14:00,305501,1
2679,0.0,3055,2.0,1,,1,,MS018,ms,2014-05-07,19:14:00,305501,1
2680,0.0,3055,3.0,1,,1,,MS018,ms,2014-05-07,19:14:00,305501,1
2681,0.0,3055,4.0,1,,1,,MS018,ms,2014-05-07,19:14:00,305501,1
2682,0.0,3058,1.0,1,,1,,MS016,ms,2014-05-07,19:48:00,305801,1
2683,0.0,3058,2.0,1,,1,,MS016,ms,2014-05-07,19:48:00,305801,1
2684,0.0,3059,1.0,1,,1,,MS015,ms,2014-05-07,19:11:00,305901,1
2685,0.0,3059,2.0,1,,1,,MS015,ms,2014-05-07,19:11:00,305901,1
2686,0.0,3059,3.0,1,,1,,MS015,ms,2014-05-07,19:12:00,305901,1
2687,0.0,3059,4.0,1,,1,,MS015,ms,2014-05-07,19:12:00,305901,1
2688,0.0,3060,1.0,1,,1,,MS015,ms,2014-05-07,19:50:00,306001,1
2689,0.0,3060,2.0,1,,1,,MS015,ms,2014-05-07,19:51:00,306001,1
2690,0.0,3060,3.0,1,,1,,MS015,ms,2014-05-07,19:51:00,306001,1
2691,0.0,3061,1.0,1,,1,,MS015,ms,2014-05-07,20:30:00,306101,1
2692,0.0,3061,2.0,1,,1,,MS015,ms,2014-05-07,20:30:00,306101,1
2693,0.0,3062,1.0,1,,1,,MS020,ms,2014-05-07,19:10:00,306201,1
2694,0.0,3062,2.0,1,,1,,MS020,ms,2014-05-07,19:11:00,306201,1
2695,0.0,3064,1.0,1,,1,,MS020,ms,2014-05-07,20:24:00,306401,1
2696,0.0,3065,1.0,1,,1,,MS014,ms,2014-05-07,19:49:00,306501,1
2697,0.0,3065,2.0,1,,1,,MS014,ms,2014-05-07,19:49:00,306501,1
2698,0.0,3077,1.0,1,,1,,MS001,ms,2014-05-07,18:51:00,307701,1
2699,0.0,3077,2.0,1,,1,,MS001,ms,2014-05-07,18:51:00,307701,1
2700,0.0,3078,1.0,1,,1,,MS001,ms,2014-05-07,19:23:00,307801,1
2701,0.0,3080,1.0,1,,1,,MS010,ms,2014-05-07,19:55:00,308001,1
2702,0.0,3081,1.0,1,,1,,MS010,ms,2014-05-07,20:34:00,308101,1
2703,0.0,3081,2.0,1,,1,,MS010,ms,2014-05-07,20:34:00,308101,1
2704,0.0,3082,1.0,1,,1,,MS010,ms,2014-05-07,20:55:00,308201,1
2705,0.0,3082,2.0,1,,1,,MS010,ms,2014-05-07,20:55:00,308201,1
2706,0.0,3083,1.0,1,,1,,MS010,ms,2014-05-07,21:18:00,308301,1
2707,0.0,3083,2.0,1,,1,,MS010,ms,2014-05-07,21:18:00,308301,1
2708,0.0,3083,3.0,1,,1,,MS010,ms,2014-05-07,21:18:00,308301,1
2709,0.0,3084,1.0,1,,1,,MS010,ms,2014-05-07,21:57:00,308401,1
2710,0.0,3084,2.0,1,,1,,MS010,ms,2014-05-07,21:57:00,308401,1
2711,0.0,3087,1.0,1,,1,,MS012,ms,2014-05-07,20:46:00,308701,1
2712,0.0,3087,2.0,1,,1,,MS012,ms,2014-05-07,20:46:00,308701,1
2713,0.0,3087,3.0,1,,1,,MS012,ms,2014-05-07,20:46:00,308701,1
2714,0.0,3088,1.0,1,,1,,MS011,ms,2014-05-15,18:44:00,308801,1
2715,0.0,3088,2.0,1,,1,,MS011,ms,2014-05-15,18:44:00,308801,1
2716,0.0,3088,3.0,1,,1,,MS011,ms,2014-05-15,18:44:00,308801,1
2717,0.0,3088,4.0,1,,1,,MS011,ms,2014-05-15,18:44:00,308801,1
2718,0.0,3093,1.0,1,,1,,MS006,ms,2014-05-15,21:16:00,309301,1
2719,0.0,3093,2.0,1,,1,,MS006,ms,2014-05-15,21:16:00,309301,1
2720,0.0,3093,3.0,1,,1,,MS006,ms,2014-05-15,21:16:00,309301,1
2721,0.0,3093,4.0,1,,1,,MS006,ms,2014-05-15,21:16:00,309301,1
2722,0.0,3095,1.0,1,,1,,MS009,ms,2014-05-15,19:41:00,309501,1
2723,0.0,3095,2.0,1,,1,,MS009,ms,2014-05-15,19:42:00,309501,1
2724,0.0,3095,3.0,1,,1,,MS009,ms,2014-05-15,19:42:00,309501,1
2725,0.0,3095,4.0,1,,1,,MS009,ms,2014-05-15,19:42:00,309501,1
2726,0.0,3099,1.0,1,,1,,MS016,ms,2014-05-15,19:56:00,309901,1
2727,0.0,3101,1.0,1,,1,,MS007,ms,2014-05-15,18:37:00,310101,1
2728,0.0,3101,2.0,1,,1,,MS007,ms,2014-05-15,18:37:00,310101,1
2729,0.0,3102,1.0,1,,1,,MS007,ms,2014-05-15,19:01:00,310201,1
2730,0.0,3102,2.0,1,,1,,MS007,ms,2014-05-15,19:02:00,310201,1
2731,0.0,3102,3.0,1,,1,,MS007,ms,2014-05-15,19:02:00,310201,1
2732,0.0,3103,1.0,1,,1,,MS007,ms,2014-05-15,19:44:00,310301,1
2733,0.0,3103,2.0,1,,1,,MS007,ms,2014-05-15,19:44:00,310301,1
2734,0.0,3103,3.0,1,,1,,MS007,ms,2014-05-15,19:44:00,310301,1
2735,0.0,3104,1.0,1,,1,,MS001,ms,2014-05-15,18:12:00,310401,1
2736,0.0,3105,1.0,1,,1,,MS001,ms,2014-05-15,19:09:00,310501,1
2737,0.0,3105,2.0,1,,1,,MS001,ms,2014-05-15,19:09:00,310501,1
2738,0.0,3106,1.0,1,,1,,MS010,ms,2014-05-15,19:02:00,310601,1
2739,0.0,3106,2.0,1,,1,,MS010,ms,2014-05-15,19:02:00,310601,1
2740,0.0,3107,1.0,1,,1,,MS010,ms,2014-05-15,19:27:00,310701,1
2741,0.0,3107,2.0,1,,1,,MS010,ms,2014-05-15,19:27:00,310701,1
2742,0.0,3107,3.0,1,,1,,MS010,ms,2014-05-15,19:27:00,310701,1
2743,0.0,3108,1.0,1,,1,,MS010,ms,2014-05-15,20:18:00,310801,1
2744,0.0,3108,2.0,1,,1,,MS010,ms,2014-05-15,20:18:00,310801,1
2745,0.0,3110,1.0,1,,1,,MS012,ms,2014-05-15,19:22:00,311001,1
2746,0.0,3110,2.0,1,,1,,MS012,ms,2014-05-15,19:22:00,311001,1
2747,0.0,3113,1.0,1,,1,,MS015,ms,2014-05-15,18:32:00,311301,1
2748,0.0,3113,2.0,1,,1,,MS015,ms,2014-05-15,18:33:00,311301,1
2749,0.0,3114,1.0,1,,1,,MS015,ms,2014-05-15,19:05:00,311401,1
2750,0.0,3114,2.0,1,,1,,MS015,ms,2014-05-15,19:05:00,311401,1
2751,0.0,3115,1.0,1,,1,,MS015,ms,2014-05-15,19:55:00,311501,1
2752,0.0,3115,2.0,1,,1,,MS015,ms,2014-05-15,19:56:00,311501,1
2753,0.0,3116,1.0,1,,1,,MS011,ms,2014-05-17,19:44:00,311601,1
2754,0.0,3116,2.0,1,,1,,MS011,ms,2014-05-17,19:44:00,311601,1
2755,0.0,3116,3.0,1,,1,,MS011,ms,2014-05-17,19:44:00,311601,1
2756,0.0,3116,4.0,1,,1,,MS011,ms,2014-05-17,19:44:00,311601,1
2757,0.0,3117,1.0,1,,1,,MS013,ms,2014-05-17,19:58:00,311701,1
2758,0.0,3117,2.0,1,,1,,MS013,ms,2014-05-17,19:58:00,311701,1
2759,0.0,3118,1.0,1,,1,,MS013,ms,2014-05-17,20:29:00,311801,1
2760,0.0,3118,2.0,1,,1,,MS013,ms,2014-05-17,20:30:00,311801,1
2761,0.0,3118,3.0,1,,1,,MS013,ms,2014-05-17,20:30:00,311801,1
2762,0.0,3120,1.0,1,,1,,MS008,ms,2014-05-17,19:12:00,312001,1
2763,0.0,3121,1.0,1,,1,,MS006,ms,2014-05-17,19:16:00,312101,1
2764,0.0,3121,2.0,1,,1,,MS006,ms,2014-05-17,19:17:00,312101,1
2765,0.0,3122,1.0,1,,1,,MS006,ms,2014-05-17,19:57:00,312201,1
2766,0.0,3122,2.0,1,,1,,MS006,ms,2014-05-17,19:57:00,312201,1
2767,0.0,3123,1.0,1,,1,,MS006,ms,2014-05-17,20:16:00,312301,1
2768,0.0,3125,1.0,1,,1,,MS006,ms,2014-05-17,20:47:00,312501,1
2769,0.0,3125,2.0,1,,1,,MS006,ms,2014-05-17,20:47:00,312501,1
2770,0.0,3126,1.0,1,,1,,MS006,ms,2014-05-17,21:17:00,312601,1
2771,0.0,3126,2.0,1,,1,,MS006,ms,2014-05-17,21:17:00,312601,1
2772,0.0,3127,1.0,1,,1,,MS006,ms,2014-05-17,21:45:00,312701,1
2773,0.0,3128,1.0,1,,1,,MS009,ms,2014-05-17,19:39:00,312801,1
2774,0.0,3130,1.0,1,,1,,MS018,ms,2014-05-17,19:55:00,313001,1
2775,0.0,3130,2.0,1,,1,,MS018,ms,2014-05-17,19:55:00,313001,1
2776,0.0,3131,1.0,1,,1,,MS016,ms,2014-05-17,20:03:00,313101,1
2777,0.0,3131,2.0,1,,1,,MS016,ms,2014-05-17,20:03:00,313101,1
2778,0.0,3131,3.0,1,,1,,MS016,ms,2014-05-17,20:03:00,313101,1
2779,0.0,3131,4.0,1,,1,,MS016,ms,2014-05-17,20:03:00,313101,1
2780,0.0,3131,5.0,1,,1,,MS016,ms,2014-05-17,20:03:00,313101,1
2781,0.0,3131,6.0,1,,1,,MS016,ms,2014-05-17,20:03:00,313101,1
2782,0.0,3132,1.0,1,,1,,MS016,ms,2014-05-17,20:42:00,313201,1
2783,0.0,3132,2.0,1,,1,,MS016,ms,2014-05-17,20:42:00,313201,1
2784,0.0,3134,1.0,4,,2,,MS015,ms,2014-05-17,19:10:00,313402,1
2785,0.0,3135,1.0,1,,2,,MS015,ms,2014-05-17,19:49:00,313502,1
2786,0.0,3135,2.0,1,,2,,MS015,ms,2014-05-17,19:50:00,313502,1
2787,0.0,3136,1.0,1,,1,,MS007,ms,2014-05-17,19:59:00,313601,1
2788,0.0,3136,2.0,1,,1,,MS007,ms,2014-05-17,19:59:00,313601,1
2789,0.0,3137,1.0,1,,1,,MS007,ms,2014-05-17,20:30:00,313701,1
2790,0.0,3137,2.0,1,,1,,MS007,ms,2014-05-17,20:30:00,313701,1
2791,0.0,3137,3.0,1,,1,,MS007,ms,2014-05-17,20:30:00,313701,1
2792,0.0,3137,4.0,1,,1,,MS007,ms,2014-05-17,20:30:00,313701,1
2793,0.0,3138,1.0,1,,1,,MS007,ms,2014-05-17,20:52:00,313801,1
2794,0.0,3138,2.0,1,,1,,MS007,ms,2014-05-17,20:52:00,313801,1
2795,0.0,3139,1.0,1,,1,,MS001,ms,2014-05-17,18:26:00,313901,1
2796,0.0,3139,2.0,1,,1,,MS001,ms,2014-05-17,18:26:00,313901,1
2797,0.0,3140,1.0,1,,1,,MS001,ms,2014-05-17,19:18:00,314001,1
2798,0.0,3140,2.0,1,,1,,MS001,ms,2014-05-17,19:18:00,314001,1
2799,0.0,3141,1.0,1,,1,,MS013,ms,2014-05-17,19:58:00,314101,1
2800,0.0,3141,2.0,1,,1,,MS013,ms,2014-05-17,19:58:00,314101,1
2801,0.0,3142,1.0,1,,1,,MS013,ms,2014-05-17,20:29:00,314201,1
2802,0.0,3142,2.0,1,,1,,MS013,ms,2014-05-17,20:30:00,314201,1
2803,0.0,3142,3.0,1,,1,,MS013,ms,2014-05-17,20:30:00,314201,1
2804,0.0,3144,1.0,1,,1,,MS012,ms,2014-05-17,19:30:00,314401,1
2805,0.0,3144,2.0,1,,1,,MS012,ms,2014-05-17,19:30:00,314401,1
2806,0.0,3145,1.0,1,,2,,MS012,ms,2014-05-17,21:45:00,314502,1
2807,0.0,3146,1.0,1,,1,,MS012,ms,2014-05-17,22:29:00,314601,1
2808,0.0,3147,1.0,1,,1,,MS013,ms,2014-05-20,19:06:00,314701,1
2809,0.0,3147,2.0,1,,1,,MS013,ms,2014-05-20,19:06:00,314701,1
2810,0.0,3148,1.0,1,,1,,MS013,ms,2014-05-20,19:31:00,314801,1
2811,0.0,3148,2.0,1,,1,,MS013,ms,2014-05-20,19:31:00,314801,1
2812,0.0,3149,1.0,1,,1,,MS004,ms,2014-05-20,18:45:00,314901,1
2813,0.0,3149,2.0,1,,1,,MS004,ms,2014-05-20,18:45:00,314901,1
2814,0.0,3149,3.0,1,,1,,MS004,ms,2014-05-20,18:45:00,314901,1
2815,0.0,3149,4.0,1,,1,,MS004,ms,2014-05-20,18:45:00,314901,1
2816,0.0,3149,5.0,1,,1,,MS004,ms,2014-05-20,18:45:00,314901,1
2817,0.0,3149,6.0,1,,1,,MS004,ms,2014-05-20,18:45:00,314901,1
2818,0.0,3149,7.0,1,,1,,MS004,ms,2014-05-20,18:45:00,314901,1
2819,0.0,3149,8.0,1,,1,,MS004,ms,2014-05-20,18:45:00,314901,1
2820,0.0,3149,9.0,1,,1,,MS004,ms,2014-05-20,18:45:00,314901,1
2821,0.0,3150,1.0,1,,1,,MS004,ms,2014-05-20,19:16:00,315001,1
2822,0.0,3151,1.0,1,,1,,MS018,ms,2014-05-20,19:10:00,315101,1
2823,0.0,3151,2.0,1,,1,,MS018,ms,2014-05-20,19:10:00,315101,1
2824,0.0,3152,1.0,1,,1,,MS018,ms,2014-05-20,20:28:00,315201,1
2825,0.0,3153,1.0,1,,1,,MS016,ms,2014-05-20,19:06:00,315301,1
2826,0.0,3153,2.0,1,,1,,MS016,ms,2014-05-20,19:06:00,315301,1
2827,0.0,3154,1.0,1,,1,,MS015,ms,2014-05-20,18:56:00,315401,1
2828,0.0,3154,2.0,1,,1,,MS015,ms,2014-05-20,18:56:00,315401,1
2829,0.0,3156,1.0,1,,1,,MS007,ms,2014-05-20,18:37:00,315601,1
2830,0.0,3156,2.0,1,,1,,MS007,ms,2014-05-20,18:37:00,315601,1
2831,0.0,3156,3.0,1,,1,,MS007,ms,2014-05-20,18:37:00,315601,1
2832,0.0,3156,4.0,1,,1,,MS007,ms,2014-05-20,18:37:00,315601,1
2833,0.0,3157,1.0,1,,1,,MS007,ms,2014-05-20,19:38:00,315701,1
