person_id,is_labourer,household_id,person_num,relationship,relationship_other,nationality,nationality_other,gender,age,occ,occ_other,occ_sector,occ_sector_other,occ_level,occ_level_other,nol,license,auto_availability,interviewer_id,interviewer_company,interview_date,interview_time,wt
409801,0,4098,1.0,1,,5,,1,52.0,1,,4,,1,,1,2,4,TTF-D-17,tf,2014-04-28,20:24:00,1
409802,0,4098,2.0,2,,5,,2,50.0,7,,-999,,-999,,1,2,4,TTF-D-17,tf,2014-04-28,20:25:00,1
409803,0,4098,3.0,4,,5,,1,24.0,1,,4,,1,,1,2,4,TTF-D-17,tf,2014-04-28,20:25:00,1
409804,0,4098,4.0,4,,5,,2,20.0,3,,-999,,-999,,1,1,1,TTF-D-17,tf,2014-04-28,20:27:00,1
409901,0,4099,1.0,1,,5,,1,34.0,1,,4,,3,,1,2,4,TTF-C-01,tf,2014-04-29,17:51:00,1
409902,0,4099,2.0,7,,5,,1,26.0,1,,4,,3,,1,2,4,TTF-C-01,tf,2014-04-29,17:52:00,1
409903,0,4099,3.0,7,,5,,1,30.0,1,,4,,3,,2,2,4,TTF-C-01,tf,2014-04-29,17:53:00,1
409904,0,4099,4.0,7,,5,,1,34.0,1,,4,,3,,1,2,4,TTF-C-01,tf,2014-04-29,17:53:00,1
410001,0,4100,1.0,1,,5,,1,27.0,1,,4,,4,,1,1,1,TTF-A-08,tf,2014-04-29,17:38:00,1
410002,0,4100,2.0,9,,5,,1,26.0,1,,4,,4,,1,2,4,TTF-A-08,tf,2014-04-29,17:41:00,1
410201,0,4102,1.0,1,,5,,1,35.0,1,,4,,2,,1,1,1,TTF-A-08,tf,2014-04-29,19:07:00,1
410202,0,4102,2.0,2,,5,,2,28.0,8,,-999,,-999,,1,2,4,TTF-A-08,tf,2014-04-29,19:08:00,1
410203,0,4102,3.0,4,,5,,2,9.0,5,,-999,,-999,,1,2,3,TTF-A-08,tf,2014-04-29,19:09:00,1
410901,0,4109,1.0,1,,5,,1,65.0,1,,5,,1,,1,2,4,TTF-D-13,tf,2014-04-29,18:13:00,1
410902,0,4109,2.0,2,,5,,2,60.0,7,,-999,,-999,,1,2,4,TTF-D-13,tf,2014-04-29,18:16:00,1
410903,0,4109,3.0,4,,5,,1,27.0,1,,5,,1,,1,1,4,TTF-D-13,tf,2014-04-29,18:16:00,1
410904,0,4109,4.0,4,,5,,2,23.0,7,,-999,,-999,,1,2,4,TTF-D-13,tf,2014-04-29,18:17:00,1
411001,0,4110,1.0,1,,5,,1,25.0,1,,5,,1,,1,2,4,TTF-D-13,tf,2014-04-29,18:38:00,1
411002,0,4110,2.0,9,,5,,1,24.0,1,,5,,1,,1,1,4,TTF-D-13,tf,2014-04-29,18:39:00,1
411003,0,4110,3.0,9,,5,,1,24.0,1,,5,,1,,1,2,4,TTF-D-13,tf,2014-04-29,18:39:00,1
411004,0,4110,4.0,9,,5,,1,26.0,1,,5,,1,,1,2,4,TTF-D-13,tf,2014-04-29,18:41:00,1
411005,0,4110,5.0,9,,5,,1,29.0,1,,4,,1,,1,2,4,TTF-D-13,tf,2014-04-29,18:41:00,1
411006,0,4110,6.0,9,,5,,1,26.0,1,,4,,1,,1,2,4,TTF-D-13,tf,2014-04-29,18:42:00,1
411007,0,4110,7.0,9,,5,,1,28.0,1,,4,,1,,1,2,4,TTF-D-13,tf,2014-04-29,18:43:00,1
411301,0,4113,1.0,1,,5,,1,52.0,1,,3,,1,,1,2,4,TTF-A-24,tf,2014-04-29,17:06:00,1
411302,0,4113,2.0,9,,5,,1,34.0,1,,4,,3,,1,2,4,TTF-A-24,tf,2014-04-29,17:07:00,1
411303,0,4113,3.0,9,,5,,1,40.0,1,,3,,3,,1,2,4,TTF-A-24,tf,2014-04-29,17:08:00,1
411304,0,4113,4.0,9,,5,,1,40.0,1,,3,,4,,1,2,4,TTF-A-24,tf,2014-04-29,17:09:00,1
411305,0,4113,5.0,9,,5,,1,55.0,1,,3,,4,,1,2,4,TTF-A-24,tf,2014-04-29,17:10:00,1
411306,0,4113,6.0,9,,5,,1,51.0,1,,3,,4,,1,2,4,TTF-A-24,tf,2014-04-29,17:10:00,1
411601,0,4116,1.0,1,,5,,1,46.0,1,,3,,3,,1,1,1,TTF-A-24,tf,2014-04-29,19:19:00,1
411602,0,4116,2.0,6,,5,,2,28.0,1,,3,,3,,1,2,3,TTF-A-24,tf,2014-04-29,19:20:00,1
411603,0,4116,3.0,6,,5,,2,22.0,1,,3,,3,,1,2,3,TTF-A-24,tf,2014-04-29,19:21:00,1
411604,0,4116,4.0,6,,5,,1,32.0,1,,3,,3,,1,2,3,TTF-A-24,tf,2014-04-29,19:22:00,1
411801,0,4118,1.0,1,,3,,1,21.0,3,,-999,,-999,,1,2,4,TTF-C-27,tf,2014-04-29,19:26:00,1
411802,0,4118,2.0,10,room mates,3,,1,21.0,3,,-999,,-999,,1,2,4,TTF-C-27,tf,2014-04-29,19:27:00,1
411803,0,4118,3.0,10,roommate,3,,1,22.0,3,,-999,,-999,,1,2,4,TTF-C-27,tf,2014-04-29,19:27:00,1
411804,0,4118,4.0,10,roommate,3,,1,20.0,3,,-999,,-999,,1,2,4,TTF-C-27,tf,2014-04-29,19:28:00,1
411805,0,4118,5.0,10,room mate,5,,1,22.0,3,,-999,,-999,,1,2,4,TTF-C-27,tf,2014-04-29,19:29:00,1
412001,0,4120,1.0,1,,5,,1,31.0,1,,3,,3,,1,1,1,TTF-C-29,tf,2014-04-29,18:10:00,1
412002,0,4120,2.0,2,,5,,2,28.0,7,,-999,,-999,,1,2,4,TTF-C-29,tf,2014-04-29,18:11:00,1
412003,0,4120,3.0,4,,5,,1,4.0,9,,-999,,-999,,2,2,4,TTF-C-29,tf,2014-04-29,18:12:00,1
412004,0,4120,4.0,4,,5,,2,3.0,9,,-999,,-999,,2,2,4,TTF-C-29,tf,2014-04-29,18:13:00,1
412201,0,4122,1.0,1,,5,,1,32.0,1,,3,,3,,1,1,1,TTF-C-29,tf,2014-04-29,18:33:00,1
412202,0,4122,2.0,9,,5,,1,28.0,1,,4,,3,,1,2,4,TTF-C-29,tf,2014-04-29,18:33:00,1
412203,0,4122,3.0,9,,5,,1,34.0,1,,3,,3,,1,2,4,TTF-C-29,tf,2014-04-29,18:35:00,1
412204,0,4122,4.0,9,,5,,1,23.0,8,,-999,,-999,,1,2,4,TTF-C-29,tf,2014-04-29,18:36:00,1
412301,0,4123,1.0,1,,5,,1,33.0,1,,4,,3,,1,1,1,TTF-C-29,tf,2014-04-29,19:23:00,1
412302,0,4123,2.0,2,,5,,2,28.0,2,,4,,3,,1,2,4,TTF-C-29,tf,2014-04-29,19:25:00,1
412303,0,4123,3.0,4,,5,,1,3.0,9,,-999,,-999,,2,2,4,TTF-C-29,tf,2014-04-29,19:26:00,1
412304,0,4123,4.0,4,,5,,1,2.0,9,,-999,,-999,,2,2,4,TTF-C-29,tf,2014-04-29,19:27:00,1
412601,0,4126,1.0,1,,3,,2,27.0,1,,4,,4,,1,2,4,TTF-A-15,tf,2014-04-29,17:11:00,1
412602,0,4126,2.0,9,,3,,2,35.0,1,,4,,4,,1,2,4,TTF-A-15,tf,2014-04-29,17:11:00,1
412603,0,4126,3.0,9,,3,,2,23.0,1,,4,,4,,1,2,4,TTF-A-15,tf,2014-04-29,17:12:00,1
412604,0,4126,4.0,9,,3,,2,40.0,1,,4,,4,,1,2,4,TTF-A-15,tf,2014-04-29,17:13:00,1
412701,0,4127,1.0,1,,5,,1,33.0,1,,4,,4,,1,1,4,TTF-A-15,tf,2014-04-29,18:37:00,1
412702,0,4127,2.0,9,,5,,1,32.0,1,,4,,4,,1,1,4,TTF-A-15,tf,2014-04-29,18:38:00,1
412703,0,4127,3.0,9,,5,,1,27.0,1,,4,,4,,1,2,4,TTF-A-15,tf,2014-04-29,18:38:00,1
412704,0,4127,4.0,9,,5,,1,27.0,1,,4,,4,,1,2,4,TTF-A-15,tf,2014-04-29,18:39:00,1
412705,0,4127,5.0,9,,5,,1,32.0,1,,4,,4,,1,2,4,TTF-A-15,tf,2014-04-29,18:40:00,1
412706,0,4127,6.0,9,,5,,1,27.0,1,,4,,4,,1,2,4,TTF-A-15,tf,2014-04-29,18:40:00,1
412707,0,4127,7.0,9,,5,,1,28.0,1,,4,,4,,1,2,4,TTF-A-15,tf,2014-04-29,18:41:00,1
412708,0,4127,8.0,9,,5,,1,39.0,1,,4,,4,,1,2,4,TTF-A-15,tf,2014-04-29,18:41:00,1
412801,0,4128,1.0,1,,5,,1,28.0,1,,4,,4,,1,2,3,TTF-A-15,tf,2014-04-29,19:12:00,1
412802,0,4128,2.0,9,,5,,1,65.0,1,,4,,4,,1,2,3,TTF-A-15,tf,2014-04-29,19:12:00,1
412803,0,4128,3.0,9,,5,,1,30.0,1,,3,,4,,1,2,3,TTF-A-15,tf,2014-04-29,19:14:00,1
412804,0,4128,4.0,9,,5,,1,18.0,1,,3,,4,,1,2,4,TTF-A-15,tf,2014-04-29,19:15:00,1
412805,0,4128,5.0,8,,5,,2,23.0,1,,3,,4,,1,2,4,TTF-A-15,tf,2014-04-29,19:15:00,1
412806,0,4128,6.0,9,,5,,1,24.0,1,,3,,4,,1,2,4,TTF-A-15,tf,2014-04-29,19:16:00,1
413101,0,4131,1.0,1,,5,,1,50.0,1,,2,,3,,1,1,1,TTF-D-25,tf,2014-04-29,18:47:00,1
413102,0,4131,2.0,9,,5,,1,40.0,1,,4,,1,,1,1,1,TTF-D-25,tf,2014-04-29,18:48:00,1
413103,0,4131,3.0,9,,5,,1,45.0,1,,4,,3,,1,1,1,TTF-D-25,tf,2014-04-29,18:49:00,1
413201,0,4132,1.0,1,,5,,1,30.0,1,,4,,3,,1,1,1,TTF-D-25,tf,2014-04-29,19:06:00,1
413202,0,4132,2.0,9,,5,,1,20.0,1,,4,,3,,1,1,1,TTF-D-25,tf,2014-04-29,19:07:00,1
413203,0,4132,3.0,9,,5,,1,35.0,1,,4,,3,,1,1,1,TTF-D-25,tf,2014-04-29,19:08:00,1
413204,0,4132,4.0,9,,5,,1,34.0,1,,4,,1,,1,1,1,TTF-D-25,tf,2014-04-29,19:09:00,1
413205,0,4132,5.0,9,,5,,1,26.0,1,,4,,3,,1,2,4,TTF-D-25,tf,2014-04-29,19:10:00,1
413206,0,4132,6.0,9,,5,,1,45.0,1,,4,,3,,1,2,4,TTF-D-25,tf,2014-04-29,19:10:00,1
413207,0,4132,7.0,9,,5,,1,36.0,1,,4,,3,,1,2,4,TTF-D-25,tf,2014-04-29,19:11:00,1
413501,0,4135,1.0,1,,5,,1,44.0,1,,4,,3,,1,2,4,TTF-A-06,tf,2014-04-29,17:32:00,1
413601,0,4136,1.0,1,,5,,1,49.0,1,,4,,1,,1,2,4,TTF-A-06,tf,2014-04-29,18:22:00,1
413602,0,4136,2.0,9,,5,,1,42.0,1,,4,,3,,1,2,4,TTF-A-06,tf,2014-04-29,18:24:00,1
413603,0,4136,3.0,9,,5,,1,25.0,1,,4,,3,,1,2,4,TTF-A-06,tf,2014-04-29,18:25:00,1
413604,0,4136,4.0,9,,5,,1,32.0,1,,4,,3,,2,1,1,TTF-A-06,tf,2014-04-29,18:29:00,1
413605,0,4136,5.0,9,,5,,1,58.0,1,,4,,3,,1,2,4,TTF-A-06,tf,2014-04-29,18:29:00,1
413901,0,4139,1.0,1,,5,,1,28.0,1,,4,,2,,1,2,4,TTF-C-11,tf,2014-04-29,17:57:00,1
413902,0,4139,2.0,9,,5,,1,22.0,1,,4,,2,,1,2,4,TTF-C-11,tf,2014-04-29,17:58:00,1
413903,0,4139,3.0,9,,5,,1,25.0,1,,4,,2,,1,2,4,TTF-C-11,tf,2014-04-29,17:59:00,1
413904,0,4139,4.0,9,,5,,1,28.0,1,,4,,2,,1,2,4,TTF-C-11,tf,2014-04-29,17:59:00,1
413905,0,4139,5.0,9,,5,,1,30.0,1,,4,,2,,1,2,4,TTF-C-11,tf,2014-04-29,18:00:00,1
414101,0,4141,1.0,1,,5,,1,32.0,1,,2,,1,,1,2,4,TTF-C-11,tf,2014-04-29,18:31:00,1
414102,0,4141,2.0,9,,5,,1,40.0,1,,4,,3,,1,2,4,TTF-C-11,tf,2014-04-29,18:31:00,1
414103,0,4141,3.0,9,,5,,1,28.0,1,,2,,3,,1,2,4,TTF-C-11,tf,2014-04-29,18:32:00,1
414104,0,4141,4.0,9,,5,,1,22.0,1,,3,,3,,1,2,4,TTF-C-11,tf,2014-04-29,18:32:00,1
414301,0,4143,1.0,1,,5,,1,24.0,1,,4,,3,,1,2,4,TTF-C-11,tf,2014-04-29,19:17:00,1
414302,0,4143,2.0,9,,5,,1,35.0,1,,4,,3,,1,2,4,TTF-C-11,tf,2014-04-29,19:19:00,1
414303,0,4143,3.0,9,,5,,1,26.0,1,,4,,3,,1,2,4,TTF-C-11,tf,2014-04-29,19:19:00,1
414304,0,4143,4.0,9,,5,,1,31.0,1,,4,,3,,1,2,4,TTF-C-11,tf,2014-04-29,19:20:00,1
414305,0,4143,5.0,9,,5,,1,27.0,1,,4,,2,,1,2,4,TTF-C-11,tf,2014-04-29,19:21:00,1
414306,0,4143,6.0,9,,5,,1,42.0,1,,1,,3,,1,2,4,TTF-C-11,tf,2014-04-29,19:21:00,1
414307,0,4143,7.0,9,,5,,1,22.0,1,,4,,3,,1,2,4,TTF-C-11,tf,2014-04-29,19:22:00,1
414401,0,4144,1.0,9,,5,,1,30.0,1,,4,,2,,1,2,4,TTF-A-14,tf,2014-04-29,17:34:00,1
414501,0,4145,1.0,1,,5,,1,50.0,1,,4,,2,,1,1,1,TTF-A-14,tf,2014-04-29,17:57:00,1
414502,0,4145,2.0,2,,5,,2,40.0,7,,-999,,-999,,1,2,3,TTF-A-14,tf,2014-04-29,17:57:00,1
414503,0,4145,3.0,4,,5,,2,17.0,5,,-999,,-999,,1,2,3,TTF-A-14,tf,2014-04-29,17:58:00,1
414901,0,4149,1.0,1,,5,,1,65.0,1,,4,,3,,1,1,2,TTF-D-16,tf,2014-04-29,17:36:00,1
414902,0,4149,2.0,9,,5,,1,65.0,1,,4,,3,,1,1,1,TTF-D-16,tf,2014-04-29,17:37:00,1
414903,0,4149,3.0,9,,5,,1,42.0,1,,1,,3,,1,2,4,TTF-D-16,tf,2014-04-29,17:38:00,1
414904,0,4149,4.0,9,,5,,1,48.0,1,,4,,3,,1,2,4,TTF-D-16,tf,2014-04-29,17:38:00,1
414905,0,4149,5.0,9,,5,,1,40.0,1,,4,,3,,1,2,4,TTF-D-16,tf,2014-04-29,17:40:00,1
414906,0,4149,6.0,9,,5,,1,38.0,1,,4,,3,,1,2,4,TTF-D-16,tf,2014-04-29,17:41:00,1
414907,0,4149,7.0,9,,5,,1,50.0,1,,4,,3,,2,2,4,TTF-D-16,tf,2014-04-29,17:41:00,1
414908,0,4149,8.0,9,,5,,1,26.0,1,,4,,3,,1,2,4,TTF-D-16,tf,2014-04-29,17:42:00,1
415001,0,4150,1.0,1,,5,,1,46.0,1,,4,,2,,1,2,4,TTF-D-16,tf,2014-04-29,18:32:00,1
415002,0,4150,2.0,9,,5,,1,27.0,1,,4,,2,,1,2,4,TTF-D-16,tf,2014-04-29,18:32:00,1
415003,0,4150,3.0,9,,5,,1,23.0,1,,4,,2,,1,2,4,TTF-D-16,tf,2014-04-29,18:33:00,1
415004,0,4150,4.0,9,,5,,1,25.0,1,,4,,2,,1,2,4,TTF-D-16,tf,2014-04-29,18:34:00,1
415005,0,4150,5.0,9,,5,,1,32.0,1,,4,,2,,1,2,4,TTF-D-16,tf,2014-04-29,18:34:00,1
415006,0,4150,6.0,9,,5,,1,48.0,1,,4,,2,,2,2,4,TTF-D-16,tf,2014-04-29,18:35:00,1
415007,0,4150,7.0,9,,5,,1,55.0,1,,4,,2,,1,2,4,TTF-D-16,tf,2014-04-29,18:36:00,1
415008,0,4150,8.0,9,,5,,1,40.0,1,,4,,2,,2,2,4,TTF-D-16,tf,2014-04-29,18:36:00,1
415101,0,4151,1.0,1,,5,,1,35.0,1,,4,,3,,1,2,4,TTF-D-16,tf,2014-04-29,19:10:00,1
415102,0,4151,2.0,9,,5,,1,23.0,1,,4,,3,,1,2,4,TTF-D-16,tf,2014-04-29,19:10:00,1
415103,0,4151,3.0,9,,5,,1,33.0,1,,4,,3,,1,2,4,TTF-D-16,tf,2014-04-29,19:11:00,1
415104,0,4151,4.0,9,,5,,1,22.0,1,,4,,3,,1,2,4,TTF-D-16,tf,2014-04-29,19:11:00,1
415105,0,4151,5.0,9,,5,,1,52.0,1,,4,,3,,1,2,4,TTF-D-16,tf,2014-04-29,19:11:00,1
415106,0,4151,6.0,9,,5,,1,40.0,1,,4,,3,,1,2,4,TTF-D-16,tf,2014-04-29,19:12:00,1
415801,0,4158,1.0,1,,5,,1,52.0,1,,4,,3,,1,2,4,TTF-B-20,tf,2014-04-29,19:45:00,1
415802,0,4158,2.0,9,,5,,1,25.0,1,,4,,3,,1,2,4,TTF-B-20,tf,2014-04-29,19:46:00,1
415803,0,4158,3.0,9,,5,,1,42.0,1,,4,,3,,1,2,4,TTF-B-20,tf,2014-04-29,19:46:00,1
415804,0,4158,4.0,9,,5,,1,33.0,1,,4,,3,,1,1,1,TTF-B-20,tf,2014-04-29,19:47:00,1
415805,0,4158,5.0,9,,5,,1,28.0,1,,4,,3,,1,2,4,TTF-B-20,tf,2014-04-29,19:48:00,1
416001,0,4160,1.0,1,,5,,1,33.0,1,,4,,4,,2,2,4,TTF-B-28,tf,2014-04-29,17:59:00,1
416002,0,4160,2.0,9,,5,,1,22.0,1,,4,,4,,1,2,4,TTF-B-28,tf,2014-04-29,18:00:00,1
416003,0,4160,3.0,9,,5,,1,22.0,1,,4,,4,,2,2,4,TTF-B-28,tf,2014-04-29,18:01:00,1
416004,0,4160,4.0,8,,5,,1,21.0,1,,4,,4,,2,2,4,TTF-B-28,tf,2014-04-29,18:02:00,1
416101,0,4161,1.0,1,,5,,1,32.0,1,,4,,3,,1,2,4,TTF-B-28,tf,2014-04-29,18:37:00,1
416102,0,4161,2.0,9,,5,,1,32.0,1,,4,,4,,1,2,4,TTF-B-28,tf,2014-04-29,18:38:00,1
416103,0,4161,3.0,9,,5,,1,55.0,1,,2,,4,,1,2,4,TTF-B-28,tf,2014-04-29,18:39:00,1
416104,0,4161,4.0,9,,5,,1,35.0,1,,2,,4,,1,2,4,TTF-B-28,tf,2014-04-29,18:39:00,1
416105,0,4161,5.0,9,,5,,1,24.0,1,,4,,4,,1,2,4,TTF-B-28,tf,2014-04-29,18:40:00,1
416106,0,4161,6.0,9,,5,,1,35.0,1,,2,,4,,1,2,4,TTF-B-28,tf,2014-04-29,18:41:00,1
416107,0,4161,7.0,9,,5,,1,26.0,1,,2,,4,,1,2,4,TTF-B-28,tf,2014-04-29,18:41:00,1
416108,0,4161,8.0,9,,5,,1,36.0,1,,2,,4,,1,2,4,TTF-B-28,tf,2014-04-29,18:42:00,1
416109,0,4161,9.0,9,,5,,1,50.0,1,,4,,4,,1,2,4,TTF-B-28,tf,2014-04-29,18:42:00,1
416301,0,4163,1.0,1,,5,,1,43.0,1,,4,,1,,1,2,4,TTF-B-28,tf,2014-04-29,12:07:00,1
416302,0,4163,2.0,4,,5,,1,20.0,3,,-999,,-999,,1,1,2,TTF-B-28,tf,2014-04-29,12:08:00,1
416303,0,4163,3.0,4,,5,,1,17.0,3,,-999,,-999,,1,2,4,TTF-B-28,tf,2014-04-29,12:08:00,1
416304,0,4163,4.0,2,,5,,2,37.0,7,,-999,,-999,,1,2,4,TTF-B-28,tf,2014-04-29,12:09:00,1
416305,0,4163,5.0,4,,5,,2,5.0,9,,-999,,-999,,1,2,4,TTF-B-28,tf,2014-04-29,12:09:00,1
416601,0,4166,1.0,1,,4,,1,25.0,1,,4,,3,,1,1,1,TTF-D-17,tf,2014-04-29,19:10:00,1
416602,0,4166,2.0,9,,5,,1,30.0,1,,4,,3,,1,1,1,TTF-D-17,tf,2014-04-29,19:11:00,1
416603,0,4166,3.0,9,,5,,1,24.0,1,,4,,3,,1,1,1,TTF-D-17,tf,2014-04-29,19:11:00,1
416604,0,4166,4.0,9,,5,,1,45.0,1,,4,,3,,1,1,1,TTF-D-17,tf,2014-04-29,19:12:00,1
416605,0,4166,5.0,9,,5,,1,26.0,1,,4,,3,,1,1,1,TTF-D-17,tf,2014-04-29,19:13:00,1
416606,0,4166,6.0,9,,5,,1,24.0,1,,3,,1,,1,2,4,TTF-D-17,tf,2014-04-29,19:14:00,1
416401,0,4164,1.0,1,,5,,1,41.0,1,,3,,3,,1,2,4,TTF-D-17,tf,2014-04-29,20:01:00,1
416402,0,4164,2.0,9,,5,,1,31.0,1,,4,,1,,1,2,4,TTF-D-17,tf,2014-04-29,20:02:00,1
416403,0,4164,3.0,9,,5,,1,30.0,1,,3,,3,,1,2,4,TTF-D-17,tf,2014-04-29,20:03:00,1
416404,0,4164,4.0,9,,5,,1,40.0,1,,4,,1,,1,2,4,TTF-D-17,tf,2014-04-29,20:03:00,1
416405,0,4164,5.0,9,,5,,1,44.0,1,,4,,3,,1,2,4,TTF-D-17,tf,2014-04-29,20:04:00,1
422001,0,4220,1.0,1,,5,,1,27.0,1,,4,,4,,1,2,4,TTF-B-28,tf,2014-04-30,18:21:00,1
422002,0,4220,2.0,9,,5,,1,25.0,1,,4,,4,,1,2,4,TTF-B-28,tf,2014-04-30,18:22:00,1
422003,0,4220,3.0,9,,5,,1,21.0,1,,4,,4,,1,2,4,TTF-B-28,tf,2014-04-30,18:23:00,1
422004,0,4220,4.0,9,,5,,1,21.0,1,,4,,4,,1,2,4,TTF-B-28,tf,2014-04-30,18:24:00,1
422005,0,4220,5.0,9,,5,,1,22.0,1,,4,,4,,1,2,4,TTF-B-28,tf,2014-04-30,18:25:00,1
422006,0,4220,6.0,9,,5,,1,23.0,1,,4,,4,,1,2,4,TTF-B-28,tf,2014-04-30,18:26:00,1
422007,0,4220,7.0,9,,5,,1,21.0,1,,4,,4,,1,2,4,TTF-B-28,tf,2014-04-30,18:27:00,1
422008,0,4220,8.0,9,,5,,1,26.0,1,,4,,4,,1,2,4,TTF-B-28,tf,2014-04-30,18:28:00,1
422009,0,4220,9.0,9,,5,,1,22.0,1,,4,,4,,1,2,4,TTF-B-28,tf,2014-04-30,18:29:00,1
422010,0,4220,10.0,9,,5,,1,24.0,1,,4,,4,,1,2,4,TTF-B-28,tf,2014-04-30,18:30:00,1
422011,0,4220,11.0,9,,5,,1,27.0,1,,4,,4,,1,2,4,TTF-B-28,tf,2014-04-30,18:31:00,1
422012,0,4220,12.0,9,,5,,1,22.0,1,,4,,4,,1,2,4,TTF-B-28,tf,2014-04-30,18:32:00,1
417001,0,4170,1.0,1,,5,,2,36.0,1,,4,,3,,1,1,4,TTF-A-08,tf,2014-04-30,18:52:00,1
417401,0,4174,1.0,1,,5,,1,39.0,1,,4,,3,,1,2,4,TTF-A-08,tf,2014-04-30,21:12:00,1
417402,0,4174,2.0,2,,5,,2,32.0,1,,4,,3,,1,2,4,TTF-A-08,tf,2014-04-30,21:12:00,1
417403,0,4174,3.0,4,,5,,2,1.0,9,,-999,,-999,,2,2,4,TTF-A-08,tf,2014-04-30,21:12:00,1
417501,0,4175,1.0,1,,5,,1,37.0,1,,4,,2,,1,2,4,TTF-A-08,tf,2014-04-30,21:24:00,1
417701,0,4177,1.0,1,,5,,1,42.0,1,,3,,3,,1,2,4,TTF-B-09,tf,2014-04-30,19:46:00,1
417702,0,4177,2.0,9,,5,,1,45.0,1,,2,,3,,1,1,1,TTF-B-09,tf,2014-04-30,19:47:00,1
417703,0,4177,3.0,9,,5,,1,50.0,1,,2,,3,,1,1,1,TTF-B-09,tf,2014-04-30,19:47:00,1
417704,0,4177,4.0,9,,5,,1,48.0,1,,1,,3,,1,1,1,TTF-B-09,tf,2014-04-30,19:48:00,1
417705,0,4177,5.0,9,,5,,1,40.0,1,,1,,1,,1,2,4,TTF-B-09,tf,2014-04-30,19:48:00,1
417706,0,4177,6.0,9,,5,,1,42.0,1,,1,,3,,1,1,1,TTF-B-09,tf,2014-04-30,19:49:00,1
417707,0,4177,7.0,9,,5,,1,40.0,1,,1,,3,,1,1,1,TTF-B-09,tf,2014-04-30,19:49:00,1
417708,0,4177,8.0,9,,5,,1,40.0,1,,1,,3,,1,1,1,TTF-B-09,tf,2014-04-30,19:50:00,1
417709,0,4177,9.0,9,,5,,1,47.0,1,,2,,2,,1,1,1,TTF-B-09,tf,2014-04-30,19:50:00,1
417710,0,4177,10.0,9,,5,,1,46.0,1,,1,,3,,1,1,1,TTF-B-09,tf,2014-04-30,19:51:00,1
417901,0,4179,1.0,1,,5,,1,20.0,1,,4,,4,,2,2,4,TTF-A-06,tf,2014-04-30,18:59:00,1
417902,0,4179,2.0,9,,5,,1,22.0,1,,4,,4,,2,2,4,TTF-A-06,tf,2014-04-30,19:01:00,1
417903,0,4179,3.0,9,,5,,1,20.0,1,,4,,4,,2,2,4,TTF-A-06,tf,2014-04-30,19:03:00,1
417904,0,4179,4.0,9,,5,,1,30.0,1,,4,,4,,2,2,4,TTF-A-06,tf,2014-04-30,19:04:00,1
417905,0,4179,5.0,9,,5,,1,35.0,1,,4,,4,,2,2,4,TTF-A-06,tf,2014-04-30,19:05:00,1
417906,0,4179,6.0,9,,5,,1,30.0,1,,4,,4,,2,2,4,TTF-A-06,tf,2014-04-30,19:06:00,1
417907,0,4179,7.0,9,,5,,1,22.0,1,,4,,4,,2,2,4,TTF-A-06,tf,2014-04-30,19:07:00,1
417908,0,4179,8.0,9,,5,,1,28.0,1,,4,,4,,2,2,4,TTF-A-06,tf,2014-04-30,19:08:00,1
417909,0,4179,9.0,9,,5,,1,35.0,1,,4,,4,,2,2,4,TTF-A-06,tf,2014-04-30,19:09:00,1
417910,0,4179,10.0,9,,5,,1,20.0,1,,4,,4,,2,2,4,TTF-A-06,tf,2014-04-30,19:10:00,1
418001,0,4180,1.0,1,,5,,1,60.0,1,,4,,3,,1,1,4,TTF-A-06,tf,2014-04-30,20:21:00,1
418002,0,4180,2.0,9,,5,,1,42.0,1,,4,,3,,1,1,4,TTF-A-06,tf,2014-04-30,20:22:00,1
418003,0,4180,3.0,9,,5,,1,39.0,1,,4,,3,,1,1,4,TTF-A-06,tf,2014-04-30,20:23:00,1
418101,0,4181,1.0,1,,5,,1,38.0,1,,4,,2,,1,1,4,TTF-A-14,tf,2014-04-30,18:09:00,1
418102,0,4181,2.0,2,,5,,2,30.0,7,,-999,,-999,,1,2,4,TTF-A-14,tf,2014-04-30,18:10:00,1
418103,0,4181,3.0,4,,5,,2,2.0,9,Baby,-999,,-999,,2,2,4,TTF-A-14,tf,2014-04-30,18:10:00,1
418301,0,4183,1.0,1,,5,,2,25.0,1,,4,,3,,1,2,4,TTF-A-14,tf,2014-04-30,20:19:00,1
418601,0,4186,1.0,1,,5,,1,45.0,1,,1,,2,,1,1,1,TTF-D-16,tf,2014-04-30,17:37:00,1
418602,0,4186,2.0,2,,5,,2,41.0,7,,-999,,-999,,1,1,2,TTF-D-16,tf,2014-04-30,17:38:00,1
418603,0,4186,3.0,4,,5,,2,20.0,3,,-999,,-999,,1,1,2,TTF-D-16,tf,2014-04-30,17:39:00,1
418604,0,4186,4.0,4,,5,,1,19.0,3,,-999,,-999,,1,2,3,TTF-D-16,tf,2014-04-30,17:39:00,1
418901,0,4189,1.0,1,,5,,1,24.0,1,,4,,2,,1,1,4,TTF-D-16,tf,2014-04-30,19:29:00,1
418902,0,4189,2.0,9,,5,,1,24.0,1,,4,,2,,1,2,4,TTF-D-16,tf,2014-04-30,19:30:00,1
418903,0,4189,3.0,9,,5,,1,24.0,1,,4,,2,,1,2,4,TTF-D-16,tf,2014-04-30,19:31:00,1
