trip_hhcompanions_pnum_id,trip_id,trip_hhcompanions_pnum,household_id
7184,13632,0,1418
7185,13638,2,1422
7186,13638,3,1422
7187,13638,4,1422
7188,13639,2,1422
7189,13639,3,1422
7190,13639,4,1422
7191,13640,1,1422
7192,13640,3,1422
7193,13640,4,1422
7194,13641,1,1422
7195,13641,3,1422
7196,13641,4,1422
7197,13642,1,1422
7198,13642,2,1422
7199,13642,4,1422
7200,13643,1,1422
7201,13643,2,1422
7202,13643,4,1422
7203,13644,1,1422
7204,13644,2,1422
7205,13644,3,1422
7206,13645,1,1422
7207,13645,2,1422
7208,13645,3,1422
7209,13658,3,1028
7210,13659,3,1028
7211,13662,1,1028
7212,13663,1,1028
7213,13668,3,1029
7214,13668,4,1029
7215,13674,1,1029
7216,13674,4,1029
7217,13676,1,1029
7218,13676,3,1029
7219,13697,3,1032
7220,13700,3,1032
7221,13701,2,1032
7222,13702,2,1032
7223,13703,3,1033
7224,13703,4,1033
7225,13704,4,1033
7226,13707,4,1033
7227,13710,1,1033
7228,13710,4,1033
7229,13712,1,1033
7230,13712,3,1033
7231,13713,1,1033
7232,13720,2,1095
7233,13721,2,1095
7234,13724,1,1095
7235,13725,1,1095
7236,13728,3,1096
7237,13728,6,1096
7238,13734,2,1097
7239,13735,2,1097
7240,13736,2,1097
7241,13737,1,1097
7242,13738,1,1097
7243,13739,1,1097
7244,13742,2,1098
7245,13742,3,1098
7246,13743,2,1098
7247,13743,3,1098
7248,13744,1,1098
7249,13744,3,1098
7250,13745,1,1098
7251,13745,3,1098
7252,13746,1,1098
7253,13746,2,1098
7254,13747,1,1098
7255,13747,2,1098
7256,13748,5,1099
7257,13749,5,1099
7258,13757,7,1099
7259,13763,1,1099
7260,13764,1,1099
7261,13767,2,1100
7262,13769,2,1100
7263,13769,3,1100
7264,13770,2,1100
7265,13770,3,1100
7266,13773,1,1100
7267,13773,3,1100
7268,13774,1,1100
7269,13774,3,1100
7270,13775,1,1100
7271,13775,2,1100
7272,13776,1,1100
7273,13776,2,1100
7274,13783,2,1102
7275,13783,3,1102
7276,13784,2,1102
7277,13784,3,1102
7278,13785,1,1102
7279,13785,3,1102
7280,13786,1,1102
7281,13786,3,1102
7282,13787,1,1102
7283,13787,2,1102
7284,13788,1,1102
7285,13788,2,1102
7286,13803,5,1105
7287,13804,5,1105
7288,13805,5,1105
7289,13807,0,1105
7290,13808,0,1105
7291,13814,1,1105
7292,13815,1,1105
7293,13816,1,1105
7294,13829,1,1189
7295,13829,3,1189
7296,13829,4,1189
7297,13829,5,1189
7298,13829,6,1189
7299,13830,6,1189
7300,13831,6,1189
7301,13832,3,1189
7302,13832,4,1189
7303,13832,5,1189
7304,13832,6,1189
7305,13833,2,1189
7306,13833,4,1189
7307,13833,5,1189
7308,13833,6,1189
7309,13834,1,1189
7310,13834,4,1189
7311,13834,5,1189
7312,13834,6,1189
7313,13835,2,1189
7314,13835,3,1189
7315,13835,5,1189
7316,13835,6,1189
7317,13836,2,1189
7318,13836,3,1189
7319,13836,5,1189
7320,13836,6,1189
7321,13837,2,1189
7322,13837,3,1189
7323,13837,4,1189
7324,13837,6,1189
7325,13838,2,1189
7326,13838,3,1189
7327,13838,4,1189
7328,13838,6,1189
7329,13843,3,1190
7330,13843,4,1190
7331,13844,3,1190
7332,13844,4,1190
7333,13847,2,1190
7334,13847,4,1190
7335,13848,2,1190
7336,13848,4,1190
7337,13851,2,1190
7338,13851,3,1190
7339,13852,2,1190
7340,13852,3,1190
7341,13863,2,1192
7342,13866,1,1192
7343,13872,4,1242
7344,13872,5,1242
7345,13872,6,1242
7346,13873,4,1242
7347,13873,5,1242
7348,13873,6,1242
7349,13874,3,1242
7350,13874,5,1242
7351,13874,6,1242
7352,13875,3,1242
7353,13875,5,1242
7354,13875,6,1242
7355,13876,3,1242
7356,13876,4,1242
7357,13876,6,1242
7358,13878,3,1242
7359,13878,4,1242
7360,13878,5,1242
7361,13879,3,1242
7362,13879,4,1242
7363,13879,5,1242
7364,13887,4,1474
7365,13888,3,1474
7366,13889,3,1474
7367,13971,2,1264
7368,13972,1,1264
7369,13972,3,1264
7370,13972,4,1264
7371,13972,5,1264
7372,13975,1,1264
7373,13975,2,1264
7374,13975,4,1264
7375,13975,5,1264
7376,13977,1,1264
7377,13977,2,1264
7378,13977,3,1264
7379,13977,5,1264
7380,13979,1,1264
7381,13979,2,1264
7382,13979,3,1264
7383,13979,4,1264
7384,13988,4,1265
7385,13996,3,1266
7386,13997,2,1266
7387,13998,2,1266
7388,14048,2,1409
7389,14052,1,1409
7390,14053,1,1409
7391,14059,2,1411
7392,14060,2,1411
7393,14061,2,1411
7394,14062,1,1411
7395,14063,1,1411
7396,14064,1,1411
7397,14065,1,1411
7398,14067,4,1411
7399,14068,3,1411
7400,14080,2,1414
7401,14081,2,1414
7402,14082,1,1414
7403,14083,1,1414
7404,14170,5,1236
7405,14171,5,1236
7406,14178,1,1236
7407,14179,1,1236
7408,14203,4,1240
7409,14204,4,1240
7410,14205,4,1240
7411,14208,2,1240
7412,14209,2,1240
7413,14210,2,1240
7414,14300,2,1425
7415,14307,1,1425
7416,14308,0,1425
7417,14309,0,1425
7418,14310,0,1425
7419,14357,3,1194
7420,14358,3,1194
7421,14361,1,1194
7422,14362,1,1194
7423,14363,3,1458
7424,14363,4,1458
7425,14366,3,1458
7426,14366,4,1458
7427,14371,1,1458
7428,14371,4,1458
7429,14372,1,1458
7430,14372,4,1458
7431,14373,1,1458
7432,14373,3,1458
7433,14374,1,1458
7434,14374,3,1458
7435,14481,10,1306
7436,14488,4,1306
7437,14489,4,1306
7438,14490,2,1307
7439,14491,2,1307
7440,14494,1,1307
7441,14495,1,1307
7442,14496,2,1353
7443,14496,3,1353
7444,14497,2,1353
7445,14497,3,1353
7446,14498,2,1353
7447,14498,3,1353
7448,14501,1,1353
7449,14501,3,1353
7450,14502,1,1353
7451,14502,3,1353
7452,14503,1,1353
7453,14503,3,1353
7454,14504,3,1354
7455,14505,3,1354
7456,14506,3,1354
7457,14510,1,1354
7458,14511,1,1354
7459,14512,1,1354
7460,14515,3,1404
7461,14515,4,1404
7462,14519,3,1404
7463,14519,4,1404
7464,14520,3,1404
7465,14521,3,1404
7466,14522,3,1404
7467,14523,3,1404
7468,14526,1,1404
7469,14526,4,1404
7470,14527,1,1404
7471,14527,4,1404
7472,14528,1,1404
7473,14529,1,1404
7474,14530,1,1404
7475,14531,1,1404
7476,14532,1,1404
7477,14532,3,1404
7478,14533,1,1404
7479,14533,3,1404
7480,14536,2,1405
7481,14537,2,1405
7482,14538,2,1405
7483,14541,1,1405
7484,14542,1,1405
7485,14543,1,1405
7486,14548,3,1407
7487,14553,2,1407
7488,14554,2,1407
7489,14557,3,1407
7490,14558,1,1407
7491,14559,1,1407
7492,14564,4,1042
7493,14566,4,1042
7494,14569,2,1042
7495,14571,2,1042
7496,14572,2,1042
7497,14573,2,1042
7498,14578,6,1043
7499,14579,6,1043
7500,14580,6,1043
7501,14581,6,1043
7502,14622,2,1154
7503,14622,3,1154
7504,14623,3,1154
7505,14624,3,1154
7506,14625,3,1154
7507,14626,3,1154
7508,14627,1,1154
7509,14627,3,1154
7510,14628,1,1154
7511,14628,3,1154
7512,14629,1,1154
7513,14629,2,1154
7514,14630,1,1154
7515,14631,1,1154
7516,14632,1,1154
7517,14633,1,1154
7518,14634,10,1220
7519,14635,10,1220
7520,14636,4,1220
7521,14637,4,1220
7522,14638,3,1220
7523,14639,3,1220
7524,14640,10,1220
7525,14641,10,1220
7526,14646,9,1220
7527,14647,9,1220
7528,14648,8,1220
7529,14649,8,1220
7530,14650,5,1220
7531,14650,8,1220
7532,14650,9,1220
7533,14651,2,1220
7534,14678,4,1577
7535,14679,4,1577
7536,14680,3,1577
7537,14682,2,1578
7538,14682,3,1578
7539,14683,2,1578
7540,14683,3,1578
7541,14686,1,1578
7542,14686,3,1578
7543,14687,1,1578
7544,14687,3,1578
7545,14688,1,1578
7546,14688,2,1578
7547,14689,1,1578
7548,14689,2,1578
7549,14702,2,1580
7550,14703,2,1580
7551,14704,2,1580
7552,14705,2,1580
7553,14706,1,1580
7554,14709,1,1580
7555,14710,1,1580
7556,14713,1,1580
7557,14714,6,1581
7558,14715,6,1581
7559,14718,2,1581
7560,14719,2,1581
7561,14720,1,1581
7562,14721,1,1581
7563,14735,2,1630
7564,14736,2,1630
7565,14740,1,1630
7566,14741,1,1630
7567,14781,4,1688
7568,14781,5,1688
7569,14781,6,1688
7570,14790,4,1688
7571,14790,6,1688
7572,14791,4,1688
7573,14791,6,1688
7574,14792,4,1688
7575,14792,6,1688
7576,14796,4,1688
7577,14796,6,1688
7578,14799,1,1688
7579,14799,5,1688
7580,14799,6,1688
7581,14800,1,1688
7582,14800,2,1688
7583,14800,5,1688
7584,14800,6,1688
7585,14803,1,1688
7586,14803,6,1688
7587,14804,1,1688
7588,14804,6,1688
7589,14805,1,1688
7590,14805,6,1688
7591,14806,1,1688
7592,14806,4,1688
7593,14806,6,1688
7594,14807,2,1688
7595,14807,4,1688
7596,14807,6,1688
7597,14808,1,1688
7598,14808,4,1688
7599,14808,5,1688
7600,14809,2,1688
7601,14809,4,1688
7602,14809,5,1688
7603,14810,1,1688
7604,14810,4,1688
7605,14811,1,1688
7606,14811,4,1688
7607,14812,1,1688
7608,14812,4,1688
7609,14825,3,1691
7610,14825,4,1691
7611,14830,1,1691
7612,14830,4,1691
7613,14832,1,1691
7614,14832,3,1691
7615,14837,2,1752
7616,14838,2,1752
7617,14842,1,1752
7618,14843,1,1752
7619,14847,2,1827
7620,14851,1,1827
7621,14855,4,1828
7622,14862,1,1828
7623,14871,3,1891
7624,14872,3,1891
7625,14873,3,1891
7626,14874,1,1891
7627,14875,1,1891
7628,14876,1,1891
7629,14877,3,1892
7630,14877,4,1892
7631,14878,4,1892
7632,14879,4,1892
7633,14880,4,1892
7634,14881,4,1892
7635,14882,3,1892
7636,14882,4,1892
7637,14883,4,1893
7638,14884,4,1893
7639,14885,4,1893
7640,14886,3,1893
7641,14887,3,1893
7642,14888,2,1893
7643,14889,2,1893
7644,14892,1,1893
7645,14893,1,1893
7646,14896,1,1893
7647,14897,1,1893
7648,14937,1,1005
7649,15024,2,1058
7650,15024,3,1058
7651,15024,4,1058
7652,15024,5,1058
7653,15032,1,1058
7654,15032,3,1058
7655,15043,1,1144
7656,15044,1,1144
7657,15060,3,1195
7658,15060,4,1195
7659,15085,3,1228
7660,15085,4,1228
7661,15086,3,1228
7662,15086,4,1228
7663,15089,2,1228
7664,15089,4,1228
7665,15090,1,1228
7666,15090,4,1228
7667,15091,2,1228
7668,15091,3,1228
7669,15092,1,1228
7670,15092,3,1228
7671,15105,2,1230
7672,15105,4,1230
7673,15114,2,1604
7674,15114,3,1604
7675,15118,1,1604
7676,15145,1,1842
7677,15175,3,1798
7678,15175,4,1798
7679,15180,4,1798
7680,15181,4,1798
7681,15182,3,1798
7682,15183,3,1798
7683,15192,2,1799
7684,15193,2,1799
7685,15197,3,1800
7686,15200,3,1800
7687,15203,2,1800
7688,15207,3,1915
7689,15208,2,1915
7690,15208,3,1915
7691,15209,2,1915
7692,15209,3,1915
7693,15209,4,1915
7694,15210,2,1915
7695,15210,3,1915
7696,15210,4,1915
7697,15214,1,1915
7698,15214,3,1915
7699,15214,4,1915
7700,15215,1,1915
7701,15215,3,1915
7702,15215,4,1915
7703,15228,1,1917
7704,15267,3,2082
7705,15267,4,2082
7706,15267,5,2082
7707,15270,2,2082
7708,15270,4,2082
7709,15270,5,2082
7710,15301,3,1309
7711,15301,4,1309
7712,15303,5,1309
7713,15304,4,1309
7714,15307,3,1355
7715,15307,4,1355
7716,15321,2,1357
7717,15322,2,1357
7718,15323,2,1357
7719,15324,1,1357
7720,15325,1,1357
7721,15326,1,1357
7722,15335,2,1427
7723,15336,2,1427
7724,15337,1,1427
7725,15338,1,1427
7726,15341,3,1428
7727,15344,3,1428
7728,15366,2,1147
7729,15372,2,1147
7730,15373,1,1147
7731,15374,1,1147
7732,15375,1,1147
7733,15376,1,1147
7734,15404,3,1199
7735,15404,4,1199
7736,15404,5,1199
7737,15404,6,1199
7738,15405,3,1199
7739,15405,4,1199
7740,15405,5,1199
7741,15405,6,1199
7742,15406,3,1199
7743,15406,4,1199
7744,15406,5,1199
7745,15406,6,1199
7746,15408,4,1199
7747,15408,5,1199
7748,15408,6,1199
7749,15409,2,1199
7750,15409,4,1199
7751,15409,5,1199
7752,15409,6,1199
7753,15410,2,1199
7754,15410,4,1199
7755,15410,5,1199
7756,15410,6,1199
7757,15412,3,1199
7758,15412,5,1199
7759,15412,6,1199
7760,15413,2,1199
7761,15413,3,1199
7762,15413,5,1199
7763,15413,6,1199
7764,15414,2,1199
7765,15414,3,1199
7766,15414,5,1199
7767,15414,6,1199
7768,15416,3,1199
7769,15416,4,1199
7770,15416,6,1199
7771,15418,3,1199
7772,15418,4,1199
7773,15418,5,1199
7774,15423,3,1200
7775,15424,3,1200
7776,15427,2,1200
7777,15428,2,1200
7778,15436,2,1202
7779,15439,1,1202
7780,15447,3,1231
7781,15447,4,1231
7782,15452,3,1231
7783,15452,4,1231
7784,15453,1,1231
7785,15453,4,1231
7786,15455,1,1231
7787,15455,3,1231
7788,15461,3,1232
7789,15461,4,1232
7790,15461,5,1232
7791,15462,2,1232
7792,15462,4,1232
7793,15462,5,1232
7794,15464,3,1464
7795,15464,4,1464
7796,15464,5,1464
7797,15465,3,1464
7798,15465,4,1464
7799,15465,5,1464
7800,15466,3,1464
7801,15466,4,1464
7802,15466,5,1464
7803,15467,3,1464
7804,15467,4,1464
7805,15467,5,1464
7806,15469,1,1464
7807,15469,3,1464
7808,15469,4,1464
7809,15470,1,1464
7810,15470,4,1464
7811,15470,5,1464
7812,15471,1,1464
7813,15471,4,1464
7814,15471,5,1464
7815,15472,1,1464
7816,15472,3,1464
7817,15472,5,1464
7818,15473,1,1464
7819,15473,3,1464
7820,15473,5,1464
7821,15474,1,1464
7822,15474,3,1464
7823,15474,4,1464
7824,15475,1,1464
7825,15475,3,1464
7826,15475,4,1464
7827,15486,3,1466
7828,15486,4,1466
7829,15489,3,1466
7830,15489,4,1466
7831,15490,2,1466
7832,15490,4,1466
7833,15491,2,1466
7834,15491,4,1466
7835,15492,1,1466
7836,15492,3,1466
7837,15493,2,1466
7838,15493,3,1466
7839,15504,3,1468
7840,15507,3,1468
7841,15512,3,1469
7842,15512,4,1469
7843,15512,5,1469
7844,15515,3,1469
7845,15515,4,1469
7846,15516,2,1469
7847,15516,4,1469
7848,15516,5,1469
7849,15517,2,1469
7850,15517,5,1469
7851,15520,3,1519
7852,15526,1,1519
7853,15532,2,1521
7854,15533,2,1521
7855,15534,1,1521
7856,15535,1,1521
7857,15546,3,1523
7858,15552,3,1523
7859,15553,1,1523
7860,15554,2,1523
7861,15555,2,1524
7862,15555,3,1524
7863,15556,2,1524
7864,15556,3,1524
7865,15557,1,1524
7866,15557,3,1524
7867,15558,1,1524
7868,15558,3,1524
7869,15559,1,1524
7870,15559,2,1524
7871,15560,1,1524
7872,15560,2,1524
7873,15593,2,1591
7874,15593,3,1591
7875,15593,4,1591
7876,15594,2,1591
7877,15594,3,1591
7878,15594,4,1591
7879,15597,1,1591
7880,15597,3,1591
7881,15597,4,1591
7882,15598,1,1591
7883,15598,3,1591
7884,15598,4,1591
7885,15599,1,1591
7886,15599,2,1591
7887,15599,4,1591
7888,15600,1,1591
7889,15600,2,1591
7890,15600,4,1591
7891,15603,1,1591
7892,15603,2,1591
7893,15603,3,1591
7894,15604,1,1591
7895,15604,2,1591
7896,15604,3,1591
7897,15615,3,1645
7898,15618,3,1645
7899,15619,3,1645
7900,15620,2,1645
7901,15621,2,1645
7902,15624,2,1646
7903,15625,2,1646
7904,15628,1,1646
7905,15629,1,1646
7906,15657,3,1651
7907,15661,2,1651
7908,15662,2,1651
7909,15671,4,1737
7910,15672,4,1737
7911,15673,3,1737
7912,15674,3,1737
7913,15684,2,1739
7914,15685,2,1739
7915,15686,3,1739
7916,15686,4,1739
7917,15687,1,1739
7918,15688,1,1739
7919,15689,4,1740
7920,15695,4,1740
7921,15698,3,1740
7922,15698,4,1740
7923,15700,2,1740
7924,15700,4,1740
7925,15701,1,1740
7926,15702,2,1740
7927,15704,2,1740
7928,15704,3,1740
7929,15705,4,1741
7930,15712,1,1741
7931,15726,5,1836
7932,15729,5,1836
7933,15732,3,1836
7934,15736,0,1836
7935,15746,5,1837
7936,15746,6,1837
7937,15747,5,1837
7938,15747,6,1837
7939,15748,4,1837
7940,15748,6,1837
7941,15749,4,1837
7942,15749,6,1837
7943,15750,4,1837
7944,15750,5,1837
7945,15751,4,1837
7946,15751,5,1837
7947,15760,2,1794
7948,15762,2,1794
7949,15762,6,1794
7950,15763,2,1794
7951,15763,6,1794
7952,15766,1,1794
7953,15766,6,1794
7954,15767,1,1794
7955,15767,6,1794
7956,15775,5,1794
7957,15779,0,1794
7958,15781,1,1794
7959,15781,2,1794
7960,15782,1,1794
7961,15782,2,1794
7962,15788,0,8087
7963,15811,0,8005
7964,15812,0,8005
7965,15813,0,8005
7966,15820,2,8040
7967,15820,3,8040
7968,15821,2,8040
7969,15821,3,8040
7970,15822,1,8040
7971,15822,3,8040
7972,15823,1,8040
7973,15823,3,8040
7974,15824,1,8040
7975,15824,2,8040
7976,15825,1,8040
7977,15825,2,8040
7978,15828,2,8043
7979,15828,4,8043
7980,15829,2,8043
7981,15829,4,8043
7982,15830,1,8043
7983,15830,4,8043
7984,15831,1,8043
7985,15831,4,8043
7986,15832,1,8043
7987,15832,2,8043
7988,15833,1,8043
7989,15833,2,8043
7990,15839,0,8218
7991,15842,0,8218
7992,15843,0,8218
7993,15844,0,8219
7994,15845,0,8219
7995,15846,0,8219
7996,15847,0,8219
7997,15848,0,8219
7998,15849,0,8219
7999,15850,0,8219
8000,15851,0,8219
8001,15858,2,8221
8002,15859,2,8221
8003,15860,1,8221
8004,15861,1,8221
8005,15870,0,8224
8006,15873,0,8224
8007,15874,0,1284
8008,15875,0,1284
8009,15876,0,1284
8010,15877,0,1284
8011,15878,0,1285
8012,15879,0,1285
8013,15880,0,1285
8014,15881,0,1285
8015,15882,0,1286
8016,15883,0,1286
8017,15884,0,1286
8018,15885,0,1286
8019,15886,0,1286
8020,15889,0,1287
8021,15890,0,1287
8022,15891,3,1287
8023,15892,3,1287
8024,15893,0,1287
8025,15894,2,1287
8026,15895,0,1288
8027,15896,0,1288
8028,15897,0,1288
8029,15898,0,1288
8030,15901,0,1366
8031,15902,0,1366
8032,15903,3,1367
8033,15904,0,1367
8034,15905,1,1367
8035,15906,1,1367
8036,15907,0,1368
8037,15908,0,1368
8038,15910,0,1369
8039,15911,4,1369
8040,15912,4,1369
8041,15913,2,1369
8042,15914,2,1369
8043,15915,0,1379
8044,15916,0,1379
8045,15919,3,1380
8046,15920,0,1380
8047,15921,0,1380
8048,15922,1,1380
8049,15924,0,1381
8050,15925,0,1381
8051,15926,0,1381
8052,15927,0,1384
8053,15928,0,1384
8054,15933,0,1015
8055,15934,0,1015
8056,15935,0,1015
8057,15936,0,1015
8058,15937,0,1016
8059,15938,0,1016
8060,15939,0,1016
8061,15940,0,1016
8062,15942,0,1065
8063,15947,0,1066
8064,15948,0,1066
8065,15949,0,1066
8066,15950,0,1066
8067,15955,0,1184
8068,15956,0,1184
8069,15958,0,1442
8070,15959,0,1442
8071,15960,0,1442
8072,15961,0,1442
8073,15962,0,1442
8074,15967,0,1443
8075,15969,3,1443
8076,15969,4,1443
8077,15969,5,1443
8078,15971,3,1443
8079,15971,4,1443
8080,15971,5,1443
8081,15972,3,1443
8082,15972,4,1443
8083,15972,5,1443
8084,15973,2,1443
8085,15973,4,1443
8086,15973,5,1443
8087,15974,2,1443
8088,15974,4,1443
8089,15974,5,1443
8090,15975,2,1443
8091,15975,3,1443
8092,15975,5,1443
8093,15976,2,1443
8094,15976,3,1443
8095,15976,5,1443
8096,15977,2,1443
8097,15977,3,1443
8098,15977,4,1443
8099,15978,3,1443
8100,15978,4,1443
8101,15979,2,1445
8102,15980,2,1445
8103,15981,1,1445
8104,15982,1,1445
8105,15983,0,1489
8106,15986,0,1489
8107,15989,3,1490
8108,15989,4,1490
8109,15990,0,1490
8110,15991,2,1490
8111,15992,2,1490
8112,15993,1,1490
8113,15994,1,1490
8114,15997,1,1490
8115,15997,4,1490
8116,15999,1,1490
8117,15999,3,1490
8118,16001,0,1491
8119,16002,0,1491
8120,16003,0,1491
8121,16004,4,1491
8122,16007,3,1491
8123,16008,3,1491
8124,16012,0,1492
8125,16013,0,1492
8126,16016,0,1555
8127,16017,0,1555
8128,16018,0,1555
8129,16019,0,1555
8130,16024,0,1556
8131,16025,0,1556
8132,16026,0,1556
8133,16027,0,1556
8134,16037,0,1557
8135,16038,3,1557
8136,16039,3,1557
8137,16040,2,1557
8138,16041,2,1557
8139,16051,4,8313
8140,16067,4,8304
8141,16068,4,8304
8142,16077,2,1312
8143,16079,4,1312
8144,16080,4,1312
8145,16089,3,1313
8146,16090,3,1313
8147,16093,4,1314
8148,16094,4,1314
8149,16105,1,1433
8150,16106,1,1433
8151,16109,2,1434
8152,16112,4,1435
8153,16113,4,1435
8154,16133,2,1023
8155,16136,1,1023
8156,16185,3,1214
8157,16274,4,1301
8158,16276,2,1301
8159,16300,3,1373
8160,16300,4,1373
8161,16300,5,1373
8162,16301,3,1373
8163,16301,4,1373
8164,16301,5,1373
8165,16302,3,1373
8166,16302,4,1373
8167,16302,5,1373
8168,16305,1,1373
8169,16305,4,1373
8170,16305,5,1373
8171,16335,3,1395
8172,16335,4,1395
8173,16338,1,1395
8174,16338,4,1395
8175,16339,1,1395
8176,16339,4,1395
8177,16340,1,1395
8178,16340,3,1395
8179,16341,1,1395
8180,16341,3,1395
8181,16342,2,1396
8182,16343,2,1396
8183,16344,1,1396
8184,16345,1,1396
8185,16346,2,1397
8186,16348,1,1397
8187,16350,5,1398
8188,16359,1,1398
8189,16362,3,1021
8190,16366,1,1021
8191,16407,4,1208
8192,16408,4,1208
8193,16413,2,1208
8194,16414,2,1208
8195,16418,2,1209
8196,16418,3,1209
8197,16418,4,1209
8198,16419,2,1209
8199,16419,3,1209
8200,16419,4,1209
8201,16420,1,1209
8202,16420,3,1209
8203,16420,4,1209
8204,16421,1,1209
8205,16421,3,1209
8206,16421,4,1209
8207,16422,1,1209
8208,16422,2,1209
8209,16422,4,1209
8210,16423,1,1209
8211,16423,4,1209
8212,16426,1,1209
8213,16426,2,1209
8214,16426,3,1209
8215,16427,1,1209
8216,16427,2,1209
8217,16427,3,1209
8218,16428,2,1210
8219,16429,2,1210
8220,16430,1,1210
8221,16431,1,1210
8222,16466,0,8002
8223,16467,0,8002
8224,16468,0,8002
8225,16530,0,1281
8226,16533,0,1282
8227,16534,0,1282
8228,16537,0,1282
8229,16538,0,1282
8230,16545,0,1283
8231,16553,4,1363
8232,16555,3,1363
8233,16556,3,1363
8234,16565,0,1365
8235,16566,2,1378
8236,16567,2,1378
8237,16568,1,1378
8238,16571,1,1378
8239,16572,5,1378
8240,16573,5,1378
8241,16576,0,1378
8242,16578,2,1378
8243,16579,2,1378
8244,16590,0,1012
8245,16591,0,1012
8246,16598,5,1013
8247,16599,5,1013
8248,16604,2,1013
8249,16605,2,1013
8250,16625,0,1063
8251,16626,0,1063
8252,16627,2,1064
8253,16628,2,1064
8254,16629,2,1064
8255,16630,2,1064
8256,16631,2,1064
8257,16631,3,1064
8258,16631,4,1064
8259,16632,2,1064
8260,16632,3,1064
8261,16632,4,1064
8262,16633,1,1064
8263,16634,1,1064
8264,16635,1,1064
8265,16636,1,1064
8266,16636,3,1064
8267,16636,4,1064
8268,16637,1,1064
8269,16637,3,1064
8270,16637,4,1064
8271,16638,1,1064
8272,16638,2,1064
8273,16638,4,1064
8274,16639,1,1064
8275,16639,2,1064
8276,16639,4,1064
8277,16640,2,1165
8278,16643,2,1165
8279,16644,2,1165
8280,16645,2,1165
8281,16646,1,1165
8282,16647,0,1165
8283,16648,0,1165
8284,16649,1,1165
8285,16650,1,1165
8286,16651,1,1165
8287,16654,3,1166
8288,16657,1,1166
8289,16657,3,1166
8290,16658,2,1166
8291,16659,2,1166
8292,16660,3,1167
8293,16661,3,1167
8294,16664,1,1167
8295,16665,1,1167
8296,16678,0,1439
8297,16679,0,1439
8298,16686,4,1441
8299,16687,4,1441
8300,16691,0,1441
8301,16692,0,1441
8302,16694,1,1441
8303,16695,1,1441
8304,16698,2,1249
8305,16699,2,1249
8306,16700,1,1249
8307,16701,1,1249
8308,16703,6,1249
8309,16706,0,1249
8310,16707,3,1249
8311,16708,0,1249
8312,16709,0,1249
8313,16714,3,1485
8314,16714,4,1485
8315,16716,3,1485
8316,16716,4,1485
8317,16717,2,1485
8318,16717,4,1485
8319,16718,2,1485
8320,16718,4,1485
8321,16719,2,1485
8322,16719,3,1485
8323,16720,2,1485
8324,16720,3,1485
8325,16738,2,1487
8326,16741,1,1487
8327,16742,1,1487
8328,16749,0,1552
8329,16750,0,1552
8330,16757,0,1553
8331,16758,0,1553
8332,16759,2,1617
8333,16762,1,1617
8334,16763,0,1617
8335,16770,0,1618
8336,16771,0,1618
8337,16783,0,1619
8338,16786,0,1620
8339,16794,2,1673
8340,16795,2,1673
8341,16798,1,1673
8342,16799,1,1673
8343,16800,2,1709
8344,16801,2,1709
8345,16804,1,1709
8346,16805,1,1709
8347,16820,0,1712
8348,16836,4,1810
8349,16837,4,1810
8350,16838,0,1810
8351,16839,3,1810
8352,16844,0,1811
8353,16845,0,1811
8354,16848,7,1811
8355,16848,8,1811
8356,16848,9,1811
8357,16849,7,1811
8358,16849,8,1811
8359,16849,9,1811
8360,16856,0,1811
8361,16857,3,1811
8362,16857,8,1811
8363,16857,9,1811
8364,16858,3,1811
8365,16858,8,1811
8366,16858,9,1811
8367,16862,2,1759
8368,16863,1,1759
8369,16864,1,1759
8370,16878,0,1761
8371,16895,3,1934
8372,16895,4,1934
8373,16896,3,1934
8374,16896,4,1934
8375,16997,3,1315
8376,16997,4,1315
8377,17001,3,1315
8378,17001,4,1315
8379,17002,1,1315
8380,17002,4,1315
8381,17003,1,1315
8382,17003,4,1315
8383,17004,1,1315
8384,17004,3,1315
8385,17005,1,1315
8386,17005,3,1315
8387,17012,0,1317
8388,17013,0,1317
8389,17020,2,1386
8390,17027,2,1386
8391,17028,1,1386
8392,17029,1,1386
8393,17030,2,1387
8394,17030,3,1387
8395,17031,2,1387
8396,17031,3,1387
8397,17032,1,1387
8398,17032,3,1387
8399,17035,1,1387
8400,17035,2,1387
8401,17036,1,1387
8402,17037,2,1388
8403,17038,2,1388
8404,17039,1,1388
8405,17040,1,1388
8406,17068,2,1074
8407,17068,5,1074
8408,17069,2,1074
8409,17069,5,1074
8410,17072,1,1074
8411,17072,5,1074
8412,17073,1,1074
8413,17073,5,1074
8414,17075,0,1074
8415,17078,1,1074
8416,17078,2,1074
8417,17079,1,1074
8418,17079,2,1074
8419,17082,3,1169
8420,17082,4,1169
8421,17083,3,1169
8422,17083,4,1169
8423,17084,2,1169
8424,17084,4,1169
8425,17085,2,1169
8426,17085,4,1169
8427,17086,2,1169
8428,17086,3,1169
8429,17087,2,1169
8430,17087,3,1169
8431,17106,3,1449
8432,17111,3,1449
8433,17112,1,1449
8434,17123,4,1252
8435,17124,4,1252
8436,17125,3,1252
8437,17126,3,1252
8438,17133,4,1253
8439,17136,4,1253
8440,17137,3,1253
8441,17138,3,1253
8442,17164,3,1498
8443,17165,3,1498
8444,17170,2,1499
8445,17170,3,1499
8446,17170,4,1499
8447,17171,2,1499
8448,17171,3,1499
8449,17171,4,1499
8450,17174,1,1499
8451,17174,3,1499
8452,17174,4,1499
